player_name,player_link,l_end,l_tckl,l_guard,mid,r_guard,r_tckl,r_end
Alan Branch,/players/B/BranAl99.htm,0,1,0,0,0,1,0
Malcom Brown,/players/B/BrowMa01.htm,0,0,0,0,1,0,0
Adam Butler,/players/B/ButlAd00.htm,0,0,0,1,0,0,0
Patrick Chung,/players/C/ChunPa99.htm,0,1,0,3,0,0,0
Marquis Flowers,/players/F/FlowMa00.htm,1,2,0,0,1,1,0
Jonathan Freeny,/players/F/FreeJo01.htm,0,0,0,0,0,0,1
Lawrence Guy,/players/G/GuyxLa00.htm,0,2,0,0,0,1,2
Eric Lee,/players/L/LeexEr00.htm,0,0,0,0,0,1,1
Devin McCourty,/players/M/McCoDe99.htm,1,0,0,0,1,0,1
Trevor Reilly,/players/R/ReilTr00.htm,0,1,0,1,0,0,0
Elandon Roberts,/players/R/RobeEl00.htm,0,2,0,2,0,0,0
Eric Rowe,/players/R/RoweEr00.htm,0,0,0,1,0,0,0
Chase Allen,/players/A/AlleCh02.htm,0,0,0,1,0,0,0
Kiko Alonso,/players/A/AlonKi00.htm,0,0,0,1,0,0,0
Davon Godchaux,/players/G/GodcDa00.htm,0,0,0,2,0,0,0
Reshad Jones,/players/J/JoneRe99.htm,0,0,0,2,0,0,0
T.J. McDonald,/players/M/McDoTJ00.htm,0,0,0,2,0,0,0
Ndamukong Suh,/players/S/SuhxNd99.htm,0,0,0,2,0,0,0
Lawrence Timmons,/players/T/TimmLa99.htm,0,1,0,1,0,1,0
Alterraun Verner,/players/V/VernAl99.htm,0,0,0,1,0,0,0
