player_name,player_link,l_end,l_tckl,l_guard,mid,r_guard,r_tckl,r_end
Geno Atkins,/players/A/AtkiGe99.htm,0,0,0,0,1,0,0
Vontaze Burfict,/players/B/BurfVo00.htm,0,0,1,0,1,0,0
Darqueze Dennard,/players/D/DennDa00.htm,0,1,0,0,0,0,0
Carlos Dunlap,/players/D/DunlCa99.htm,0,0,0,0,1,0,0
George Iloka,/players/I/IlokGe00.htm,0,0,1,0,0,0,0
Michael Johnson,/players/J/JohnMi98.htm,0,0,0,0,2,0,0
Vincent Rey,/players/R/ReyxVi00.htm,0,0,1,0,0,0,0
Josh Shaw,/players/S/ShawJo00.htm,0,0,1,0,0,0,0
Chris Smith,/players/S/SmitCh03.htm,0,0,0,1,0,0,0
Nick Vigil,/players/V/VigiNi00.htm,1,0,1,0,0,0,1
Jordan Willis,/players/W/WillJo09.htm,0,0,1,0,0,0,0
Shawn Williams,/players/W/WillSh02.htm,0,0,0,0,1,1,0
Briean Boddy-Calhoun,/players/B/BoddBr01.htm,0,0,0,0,1,0,0
James Burgess,/players/B/BurgJa01.htm,0,1,0,0,1,1,0
Trevon Coley,/players/C/ColeTr01.htm,0,2,1,0,0,0,0
Derrick Kindred,/players/K/KindDe00.htm,0,0,1,0,0,0,0
Christian Kirksey,/players/K/KirkCh00.htm,1,0,1,0,2,0,0
Jamie Meder,/players/M/MedeJa00.htm,0,0,0,0,3,0,0
Carl Nassib,/players/N/NassCa00.htm,0,1,0,0,1,0,0
Emmanuel Ogbah,/players/O/OgbaEm00.htm,0,1,1,0,0,1,1
Larry Ogunjobi,/players/O/OgunLa00.htm,0,1,2,0,0,0,0
Nate Orchard,/players/O/OrchNa00.htm,0,1,0,0,1,0,0
Jabrill Peppers,/players/P/PeppJa00.htm,0,1,1,0,0,0,0
Joe Schobert,/players/S/SchoJo00.htm,0,0,1,1,5,0,0
Jamar Taylor,/players/T/TaylJa01.htm,0,0,1,0,1,1,0
