player_name,player_link,l_end,l_tckl,l_guard,mid,r_guard,r_tckl,r_end
Chase Allen,/players/A/AlleCh02.htm,0,0,0,2,1,0,1
Kiko Alonso,/players/A/AlonKi00.htm,2,0,0,0,1,0,0
Stephone Anthony,/players/A/AnthSt00.htm,1,0,0,0,0,0,0
Terrence Fede,/players/F/FedeTe00.htm,0,0,1,1,0,0,0
Davon Godchaux,/players/G/GodcDa00.htm,0,0,1,0,1,0,0
Charles Harris,/players/H/HarrCh03.htm,0,1,2,0,0,0,0
Xavien Howard,/players/H/HowaXa00.htm,1,1,0,0,0,0,0
Reshad Jones,/players/J/JoneRe99.htm,1,0,0,1,0,2,1
Cameron Malveaux,/players/M/MalvCa00.htm,0,0,0,0,1,0,0
Bobby McCain,/players/M/McCaBo01.htm,0,0,0,0,0,1,0
T.J. McDonald,/players/M/McDoTJ00.htm,0,2,0,0,0,0,0
Ndamukong Suh,/players/S/SuhxNd99.htm,0,1,1,3,1,0,0
Vincent Taylor,/players/T/TaylVi00.htm,0,0,0,0,1,0,0
Lawrence Timmons,/players/T/TimmLa99.htm,0,0,1,1,1,1,0
Cameron Wake,/players/W/WakeCa00.htm,0,0,0,1,0,0,0
Lorenzo Alexander,/players/A/AlexLo99.htm,0,0,0,2,0,0,0
Preston Brown,/players/B/BrowPr00.htm,0,0,0,2,0,1,1
Ryan Davis,/players/D/DaviRy00.htm,0,0,0,1,0,0,0
Jerry Hughes,/players/H/HughJe99.htm,0,0,1,0,0,1,1
Ramon Humber,/players/H/HumbRa00.htm,0,0,0,2,0,1,0
Micah Hyde,/players/H/HydeMi00.htm,0,0,0,1,0,0,1
Leonard Johnson,/players/J/JohnLe03.htm,0,0,0,0,0,0,1
Matt Milano,/players/M/MilaMa00.htm,0,0,0,0,0,0,1
Jordan Poyer,/players/P/PoyeJo00.htm,0,0,0,2,0,0,0
Cedric Thornton,/players/T/ThorCe00.htm,0,1,0,1,0,0,0
Adolphus Washington,/players/W/WashAd00.htm,0,2,0,0,0,0,0
TreDavious White,/players/W/WhitTr01.htm,0,0,0,1,1,1,0
Kyle Williams,/players/W/WillKy20.htm,0,1,0,0,0,0,0
Eddie Yarbrough,/players/Y/YarbEd01.htm,0,0,0,1,1,0,0
