player_name,player_link,l_end,l_tckl,l_guard,mid,r_guard,r_tckl,r_end
Tyson Alualu,/players/A/AluaTy99.htm,0,0,1,0,0,0,0
Sean Davis,/players/D/DaviSe00.htm,0,0,0,1,0,0,0
Bud Dupree,/players/D/DuprAl00.htm,0,0,0,0,1,0,0
Joe Haden,/players/H/HadeJo99.htm,0,0,0,0,0,1,0
Javon Hargrave,/players/H/HargJa00.htm,0,0,0,0,0,1,0
Cameron Heyward,/players/H/HeywCa01.htm,0,1,0,0,0,1,0
Ryan Shazier,/players/S/ShazRy00.htm,0,0,2,0,0,0,0
Stephon Tuitt,/players/T/TuitSt00.htm,0,0,0,0,0,1,0
T.J. Watt,/players/W/WattT.00.htm,0,0,1,0,2,0,0
Vince Williams,/players/W/WillVi01.htm,0,1,1,0,1,0,0
Tyus Bowser,/players/B/BowsTy00.htm,0,0,1,0,0,0,0
Brandon Carr,/players/C/CarrBr99.htm,0,0,0,0,1,0,0
Kamalei Correa,/players/C/CorrKa00.htm,0,0,0,0,1,1,0
Carl Davis,/players/D/DaviCa01.htm,0,0,2,0,1,0,0
Willie Henry,/players/H/HenrWi00.htm,0,0,0,0,1,0,0
Tony Jefferson,/players/J/JeffTo00.htm,0,0,1,0,3,0,1
Matt Judon,/players/J/JudoMa00.htm,0,1,1,0,1,0,0
C.J. Mosley,/players/M/MoslC.00.htm,0,2,0,0,3,1,1
Patrick Onwuasor,/players/O/OnwuPa00.htm,1,1,0,0,0,0,0
Michael Pierce,/players/P/PierMi00.htm,0,0,3,2,0,2,0
Jimmy Smith,/players/S/SmitJi03.htm,0,2,0,0,0,0,0
Za'Darius Smith,/players/S/SmitZa00.htm,0,0,0,0,1,1,0
Terrell Suggs,/players/S/SuggTe99.htm,0,0,0,1,0,0,0
Lardarius Webb,/players/W/WebbLa99.htm,0,0,0,0,0,0,1
Eric Weddle,/players/W/WeddEr99.htm,0,2,1,1,0,1,1
Tim Williams,/players/W/WillTi00.htm,0,0,1,0,0,0,0
