player_name,player_link
Maurice Alexander,/players/A/AlexMa00.htm,0,0,1,2,1,0,0
Mark Barron,/players/B/BarrMa00.htm,0,1,1,0,0,0,1
Connor Barwin,/players/B/BarwCo99.htm,0,0,0,2,1,1,0
Michael Brockers,/players/B/BrocMi00.htm,1,1,0,1,2,1,0
Cody Davis,/players/D/DaviCo02.htm,0,0,0,2,0,1,0
Aaron Donald,/players/D/DonaAa00.htm,0,0,0,1,1,0,0
Trumaine Johnson,/players/J/JohnTr05.htm,0,0,0,0,0,1,1
Lamarcus Joyner,/players/J/JoynLa00.htm,0,1,0,0,0,0,0
Cory Littleton,/players/L/LittCo01.htm,0,0,1,0,0,0,0
Matt Longacre,/players/L/LongMa00.htm,0,1,0,0,1,0,0
Alec Ogletree,/players/O/OgleAl00.htm,1,2,0,0,0,1,0
Robert Quinn,/players/Q/QuinRo00.htm,0,0,0,0,0,1,0
Nickell Robey-Coleman,/players/R/RobeNi00.htm,0,1,0,0,0,0,0
Tanzel Smart,/players/S/SmarTa00.htm,0,0,0,0,0,2,0
Tyrunn Walker,/players/W/WalkTy00.htm,0,0,0,1,0,1,0
Ethan Westbrooks,/players/W/WestEt00.htm,0,0,1,0,0,0,0
Arik Armstead,/players/A/ArmsAr01.htm,0,0,0,0,0,1,0
Ray-Ray Armstrong,/players/A/ArmsRa01.htm,0,0,2,1,0,0,1
NaVorro Bowman,/players/B/BowmNa99.htm,1,1,0,0,2,0,0
DeForest Buckner,/players/B/BuckDe00.htm,0,0,0,4,0,0,0
Tank Carradine,/players/C/CarrCo00.htm,0,1,0,0,0,0,1
Brock Coyle,/players/C/CoylBr00.htm,0,0,0,0,1,0,0
Eli Harold,/players/H/HaroEl00.htm,0,0,0,1,1,0,0
Earl Mitchell,/players/M/MitcEa99.htm,0,0,0,3,1,0,0
Rashard Robinson,/players/R/RobiRa00.htm,1,1,0,0,1,0,0
Jaquiski Tartt,/players/T/TartJa00.htm,0,0,0,2,1,0,0
Solomon Thomas,/players/T/ThomSo00.htm,1,0,0,0,0,0,0
Jimmie Ward,/players/W/WardJi01.htm,2,0,0,0,0,0,0
K'Waun Williams,/players/W/WillKW00.htm,1,0,0,0,0,3,0
