player_name,player_link,l_end,l_tckl,l_guard,mid,r_guard,r_tckl,r_end
Beau Allen,/players/A/AlleBe00.htm,0,0,0,1,0,0,0
Derek Barnett,/players/B/BarnDe01.htm,0,0,0,1,0,0,0
Nigel Bradham,/players/B/BradNi00.htm,0,1,0,0,0,0,1
Vinny Curry,/players/C/CurrVi00.htm,0,0,1,0,0,0,0
Rasul Douglas,/players/D/DougRa00.htm,0,0,0,1,0,0,0
Brandon Graham,/players/G/GrahBr99.htm,0,0,0,0,0,0,1
Jordan Hicks,/players/H/HickJo00.htm,0,0,0,2,0,0,0
Malcolm Jenkins,/players/J/JenkMa99.htm,0,0,0,1,0,0,0
Timmy Jernigan,/players/J/JernTi00.htm,0,0,0,1,0,0,1
Mychal Kendricks,/players/K/KendMy00.htm,0,0,1,2,0,0,0
Rodney McLeod,/players/M/McLeRo00.htm,0,0,0,1,0,0,0
Patrick Robinson,/players/R/RobiPa99.htm,0,0,0,0,0,1,0
Jahleel Addae,/players/A/AddaJa00.htm,1,0,0,3,0,1,0
Joey Bosa,/players/B/BosaJo00.htm,1,0,0,3,0,1,1
Tre Boston,/players/B/BostTr00.htm,2,0,0,2,0,0,0
Jatavis Brown,/players/B/BrowJa05.htm,2,0,0,1,0,0,0
Kyle Emanuel,/players/E/EmanKy00.htm,1,0,0,1,0,0,0
Nigel Harris,/players/H/HarrNi00.htm,0,0,0,1,0,1,1
Melvin Ingram,/players/I/IngrMe00.htm,2,0,0,1,0,1,0
Desmond King,/players/K/KingDe01.htm,0,0,0,1,0,0,0
Corey Liuget,/players/L/LiugCo00.htm,0,0,0,3,0,0,0
Chris McCain,/players/M/McCaCh00.htm,1,0,0,1,0,0,0
Brandon Mebane,/players/M/MebaBr99.htm,1,1,0,1,0,0,1
Tenny Palepoi,/players/P/PaleTe00.htm,1,0,1,1,0,0,0
Hayes Pullard,/players/P/PullHa00.htm,0,0,0,2,0,0,1
Damion Square,/players/S/SquaDa00.htm,0,0,0,1,0,1,0
Trevor Williams,/players/W/WillTr05.htm,1,0,0,2,0,0,2
