player_name,player_link
Jay Bromley,/players/B/BromJa00.htm,0,0,0,0,1,0,0
Jonathan Casillas,/players/C/CasiJo99.htm,1,0,0,0,0,0,2
Landon Collins,/players/C/CollLa00.htm,1,1,0,0,0,2,1
Damon Harrison,/players/H/HarrDa03.htm,0,0,0,3,1,1,1
Avery Moss,/players/M/MossAv00.htm,0,0,0,1,1,0,0
Calvin Munson,/players/M/MunsCa00.htm,1,0,0,0,1,0,1
Jason Pierre-Paul,/players/P/PierJa99.htm,1,2,0,0,0,1,1
Dominique Rodgers-Cromartie,/players/R/RodgDo99.htm,0,0,0,0,0,0,1
Kelvin Sheppard,/players/S/ShepKe00.htm,1,0,0,0,1,0,2
Darian Thompson,/players/T/ThomDa05.htm,1,1,0,0,1,0,1
Olivier Vernon,/players/V/VernOl00.htm,0,2,0,1,0,0,0
Kerry Wynn,/players/W/WynnKe00.htm,0,0,0,0,0,1,0
DeForest Buckner,/players/B/BuckDe00.htm,0,0,0,2,0,0,0
Adrian Colbert,/players/C/ColbAd00.htm,0,1,0,0,1,0,1
Brock Coyle,/players/C/CoylBr00.htm,0,0,0,3,0,0,0
Leger Douzable,/players/D/DouzLe00.htm,0,0,1,3,2,0,0
Reuben Foster,/players/F/FostRe00.htm,1,0,0,3,1,0,0
Eli Harold,/players/H/HaroEl00.htm,0,0,0,1,0,0,0
Dontae Johnson,/players/J/JohnDo02.htm,0,0,1,1,0,0,0
D.J. Jones,/players/J/JoneD.01.htm,0,0,0,0,1,0,0
Earl Mitchell,/players/M/MitcEa99.htm,0,0,0,3,0,0,0
Eric Reid,/players/R/ReidEr00.htm,1,0,0,2,0,0,0
Ahkello Witherspoon,/players/W/WithAh00.htm,0,0,0,1,0,0,0
