player_name,player_link,l_end,l_tckl,l_guard,mid,r_guard,r_tckl,r_end
Sean Davis,/players/D/DaviSe00.htm,0,0,0,2,0,0,0
Bud Dupree,/players/D/DuprAl00.htm,0,0,0,0,0,0,1
Cameron Heyward,/players/H/HeywCa01.htm,1,0,0,1,0,0,0
Ryan Shazier,/players/S/ShazRy00.htm,0,0,0,0,0,0,1
Allen Bailey,/players/B/BailAl00.htm,1,0,0,2,0,0,0
Dee Ford,/players/F/FordDe00.htm,0,0,0,1,0,0,0
Phillip Gaines,/players/G/GainPh00.htm,0,0,0,2,0,0,0
Justin Houston,/players/H/HousJu00.htm,0,0,0,1,0,0,1
Derrick Johnson,/players/J/JohnDe25.htm,0,0,0,2,0,0,0
Bennie Logan,/players/L/LogaBe00.htm,1,0,0,0,0,0,1
Terrance Mitchell,/players/M/MitcTe00.htm,0,0,0,0,0,0,1
Eric Murray,/players/M/MurrEr00.htm,0,0,0,1,0,0,0
Ron Parker,/players/P/ParkRo01.htm,0,0,0,2,0,0,0
Kevin Pierre-Louis,/players/P/PierKe00.htm,0,0,0,0,1,1,0
Reggie Ragland,/players/R/RaglRe00.htm,1,0,1,2,0,0,0
Daniel Sorensen,/players/S/SoreDa01.htm,1,1,0,1,0,0,0
Frank Zombo,/players/Z/ZombFr00.htm,0,0,1,1,1,0,1
