player_name,player_link,l_end,l_tckl,l_guard,mid,r_guard,r_tckl,r_end
Mike Adams,/players/A/AdamMi21.htm,1,0,0,1,0,0,0
Mario Addison,/players/A/AddiMa00.htm,0,0,1,0,0,0,0
James Bradberry,/players/B/BradJa00.htm,0,0,0,0,0,0,1
Kurt Coleman,/players/C/ColeKu99.htm,1,0,0,0,0,0,0
Thomas Davis,/players/D/DaviTh20.htm,0,0,0,1,1,0,1
Wes Horton,/players/H/HortWe00.htm,0,0,0,1,0,0,0
Luke Kuechly,/players/K/KuecLu00.htm,0,2,0,1,0,0,0
Star Lotulelei,/players/L/LotuSt00.htm,0,0,0,1,0,0,0
Kyle Love,/players/L/LoveKy00.htm,0,0,1,0,0,0,0
Kawann Short,/players/S/ShorKa00.htm,0,2,0,0,0,0,0
Shaq Thompson,/players/T/ThomSh01.htm,0,0,0,0,0,0,1
Arik Armstead,/players/A/ArmsAr01.htm,2,0,0,0,0,0,0
Ray-Ray Armstrong,/players/A/ArmsRa01.htm,0,0,1,2,1,1,1
NaVorro Bowman,/players/B/BowmNa99.htm,0,1,1,2,0,0,0
DeForest Buckner,/players/B/BuckDe00.htm,0,1,1,2,1,1,0
Tank Carradine,/players/C/CarrCo00.htm,0,1,0,0,0,0,0
Xavier Cooper,/players/C/CoopXa00.htm,0,0,0,0,0,0,1
Reuben Foster,/players/F/FostRe00.htm,1,0,0,0,0,0,0
Eli Harold,/players/H/HaroEl00.htm,0,0,0,2,0,0,0
Dontae Johnson,/players/J/JohnDo02.htm,1,0,0,1,0,0,0
Earl Mitchell,/players/M/MitcEa99.htm,1,0,0,0,0,0,0
Eric Reid,/players/R/ReidEr00.htm,2,0,1,0,0,0,0
Rashard Robinson,/players/R/RobiRa00.htm,3,0,0,0,0,0,0
Jaquiski Tartt,/players/T/TartJa00.htm,1,0,0,1,0,0,1
Solomon Thomas,/players/T/ThomSo00.htm,0,1,0,0,0,1,0
Dekoda Watson,/players/W/WatsDe99.htm,0,0,0,0,0,1,0
K'Waun Williams,/players/W/WillKW00.htm,0,0,0,1,0,0,0
