player_name,player_link,l_end,l_tckl,l_guard,mid,r_guard,r_tckl,r_end
Anthony Barr,/players/B/BarrAn00.htm,1,0,0,0,0,0,1
Ben Gedeon,/players/G/GedeBe00.htm,1,0,0,0,0,0,0
Everson Griffen,/players/G/GrifEv99.htm,1,0,0,0,0,0,0
Danielle Hunter,/players/H/HuntDa01.htm,0,1,0,0,0,0,1
Tom Johnson,/players/J/JohnTo01.htm,0,1,1,0,0,0,1
Linval Joseph,/players/J/JoseLi99.htm,2,0,1,0,2,0,1
Eric Kendricks,/players/K/KendEr00.htm,2,0,0,0,0,1,0
Terence Newman,/players/N/NewmTe20.htm,0,1,0,0,0,0,0
Xavier Rhodes,/players/R/RhodXa00.htm,1,0,0,0,0,0,0
Brian Robison,/players/R/RobiBr98.htm,0,0,0,0,1,0,0
Andrew Sendejo,/players/S/SendAn00.htm,0,0,0,0,1,0,2
Harrison Smith,/players/S/SmitHa00.htm,0,0,0,0,1,1,0
Trae Waynes,/players/W/WaynTr00.htm,0,0,0,0,0,1,2
Sam Acho,/players/A/AchoSa00.htm,0,0,0,0,0,1,0
Adrian Amos,/players/A/AmosAd00.htm,0,0,2,0,0,0,1
Prince Amukamara,/players/A/AmukPr00.htm,0,1,0,0,1,0,1
Jonathan Anderson,/players/A/AndeJo01.htm,0,1,0,0,1,1,0
Jonathan Bullard,/players/B/BullJo00.htm,0,0,0,0,1,0,0
Leonard Floyd,/players/F/FloyLe00.htm,0,0,0,0,1,1,1
Eddie Goldman,/players/G/GoldEd00.htm,0,1,1,0,0,0,0
Akiem Hicks,/players/H/HickAk00.htm,0,0,1,0,1,0,0
Eddie Jackson,/players/J/JackEd01.htm,1,1,0,0,1,0,0
Christian Jones,/players/J/JoneCh05.htm,0,0,1,0,3,1,0
Pernell McPhee,/players/M/McPhPe00.htm,0,0,1,0,0,0,0
John Timu,/players/T/TimuJo00.htm,0,1,0,0,0,0,1
Mitch Unrein,/players/U/UnreMi00.htm,0,1,0,0,1,1,0
