player_name,player_link,l_end,l_tckl,l_guard,mid,r_guard,r_tckl,r_end
Henry Anderson,/players/A/AndeHe00.htm,0,1,0,0,0,0,0
Jonathan Bostic,/players/B/BostJo00.htm,0,1,1,2,0,0,0
Matthias Farley,/players/F/FarlMa00.htm,0,1,1,2,2,0,0
Nate Hairston,/players/H/HairNa00.htm,0,0,0,1,0,0,0
Johnathan Hankins,/players/H/HankJo00.htm,0,0,0,0,1,0,0
Rashaan Melvin,/players/M/MelvRa00.htm,0,0,0,0,0,1,0
Barkevious Mingo,/players/M/MingBa00.htm,0,2,0,1,1,0,0
Antonio Morrison,/players/M/MorrAn01.htm,0,0,0,0,1,0,0
Jabaal Sheard,/players/S/SheaJa00.htm,0,0,0,1,0,1,0
Grover Stewart,/players/S/StewGr00.htm,0,0,1,0,0,0,0
Al Woods,/players/W/WoodAl99.htm,0,0,0,1,1,2,0
Jadeveon Clowney,/players/C/ClowJa00.htm,2,1,0,0,0,0,0
Zach Cunningham,/players/C/CunnZa00.htm,0,0,1,1,0,1,1
Brandon Dunn,/players/D/DunnBr00.htm,0,1,1,1,0,0,0
Marcus Gilchrist,/players/G/GilcMa00.htm,1,3,0,0,0,0,0
Andre Hal,/players/H/HalxAn00.htm,0,0,0,1,0,0,0
Kareem Jackson,/players/J/JackKa99.htm,0,0,0,2,0,0,0
Jelani Jenkins,/players/J/JenkJe00.htm,1,0,0,0,1,0,0
Johnathan Joseph,/players/J/JoseJo20.htm,0,0,0,1,0,2,0
Benardrick McKinney,/players/M/McKiBe00.htm,0,1,1,1,0,1,0
Corey Moore,/players/M/MoorCo00.htm,0,0,1,0,0,0,0
Eddie Pleasant,/players/P/PleaEd00.htm,0,0,1,0,0,0,0
D.J. Reader,/players/R/ReadD.00.htm,0,0,1,2,1,0,0
Brennan Scarlett,/players/S/ScarBr00.htm,0,0,1,1,0,0,0
Carlos Watkins,/players/W/WatkCa00.htm,0,0,0,2,1,0,0
