player_name,player_link
Kam Chancellor,/players/C/ChanKa99.htm,0,1,1,2,1,0,0
Frank Clark,/players/C/ClarFr01.htm,0,0,0,0,1,0,0
Shaquill Griffin,/players/G/GrifSh00.htm,0,0,1,0,0,0,0
Branden Jackson,/players/J/JackBr04.htm,0,0,1,0,0,0,0
Jarran Reed,/players/R/ReedJa02.htm,0,1,2,0,1,0,1
Sheldon Richardson,/players/R/RichSh00.htm,0,0,1,1,0,0,0
Richard Sherman,/players/S/SherRi00.htm,0,0,0,0,1,0,0
Earl Thomas,/players/T/ThomEa99.htm,0,0,0,2,0,0,0
Bobby Wagner,/players/W/WagnBo00.htm,0,0,0,1,1,0,1
K.J. Wright,/players/W/WrigK.00.htm,0,2,1,1,3,0,0
Eli Apple,/players/A/ApplEl00.htm,1,0,0,0,1,0,1
Jay Bromley,/players/B/BromJa00.htm,0,0,0,1,0,1,0
Ross Cockrell,/players/C/CockRo00.htm,0,0,0,0,0,1,0
Landon Collins,/players/C/CollLa00.htm,1,0,0,0,1,1,1
Donte Deayon,/players/D/DeayDo01.htm,0,1,0,0,0,0,0
B.J. Goodson,/players/G/GoodB.00.htm,0,0,0,1,0,0,1
Curtis Grant,/players/G/GranCu01.htm,1,0,0,0,1,0,1
Damon Harrison,/players/H/HarrDa03.htm,0,0,0,2,1,2,2
Devon Kennard,/players/K/KennDe00.htm,1,0,0,0,1,0,1
Avery Moss,/players/M/MossAv00.htm,1,0,0,1,1,0,0
Jason Pierre-Paul,/players/P/PierJa99.htm,1,0,1,1,0,0,1
Keenan Robinson,/players/R/RobiKe01.htm,1,0,1,1,0,1,2
Darian Thompson,/players/T/ThomDa05.htm,1,0,0,0,0,0,0
Robert Thomas,/players/T/ThomRo04.htm,1,0,0,1,0,1,0
Dalvin Tomlinson,/players/T/TomlDa00.htm,0,0,1,0,0,0,0
Kerry Wynn,/players/W/WynnKe00.htm,0,1,0,0,0,1,0
