player_name,player_link
Jayon Brown,/players/B/BrowJa06.htm,0,0,0,1,0,0,0
Kevin Byard,/players/B/ByarKe01.htm,1,0,0,2,0,0,0
Jurrell Casey,/players/C/CaseJu00.htm,0,0,0,2,0,0,0
Adoree' Jackson,/players/J/JackAd00.htm,0,0,0,0,0,0,1
DaQuan Jones,/players/J/JoneDa04.htm,1,0,0,0,0,0,0
Karl Klug,/players/K/KlugKa00.htm,0,0,0,2,0,0,0
Derrick Morgan,/players/M/MorgDe99.htm,1,0,0,1,0,0,0
Brian Orakpo,/players/O/OrakBr99.htm,2,0,0,0,0,0,1
Logan Ryan,/players/R/RyanLo00.htm,1,0,0,1,0,0,0
Avery Williamson,/players/W/WillAv00.htm,0,0,0,2,0,0,0
Wesley Woodyard,/players/W/WoodWe20.htm,1,0,0,4,0,0,1
Eli Ankou,/players/A/AnkoEl00.htm,0,0,0,1,0,0,0
Michael Bennett,/players/B/BennMi01.htm,0,0,0,0,0,0,1
A.J. Bouye,/players/B/BouyA.00.htm,1,0,0,1,0,0,0
Calais Campbell,/players/C/CampCa99.htm,0,0,1,2,0,0,1
Barry Church,/players/C/ChurBa99.htm,1,0,1,2,0,0,0
Tashaun Gipson,/players/G/GipsTa00.htm,1,0,0,0,0,0,0
Malik Jackson,/players/J/JackMa02.htm,0,0,0,1,0,0,1
Myles Jack,/players/J/JackMy00.htm,1,0,0,1,0,0,1
Paul Posluszny,/players/P/PoluPa99.htm,0,0,0,4,0,0,0
Jalen Ramsey,/players/R/RamsJa00.htm,2,0,0,0,0,0,0
Telvin Smith,/players/S/SmitTe01.htm,1,0,1,2,1,0,0
