player_name,player_link,l_end,l_tckl,l_guard,mid,r_guard,r_tckl,r_end
D.J. Alexander,/players/A/AlexD.00.htm,0,0,0,0,1,0,1
Michael Bennett,/players/B/BennMi99.htm,1,0,0,0,0,0,0
Frank Clark,/players/C/ClarFr01.htm,0,0,0,1,0,0,0
Shaquill Griffin,/players/G/GrifSh00.htm,0,0,0,0,0,0,1
Branden Jackson,/players/J/JackBr04.htm,0,0,0,1,0,0,1
Quinton Jefferson,/players/J/JeffQu00.htm,1,0,0,0,0,0,1
Byron Maxwell,/players/M/MaxwBy00.htm,0,0,0,2,0,0,0
Bradley McDougald,/players/M/McDoBr01.htm,1,0,0,4,1,0,1
Sheldon Richardson,/players/R/RichSh00.htm,0,0,0,1,0,0,1
Marcus Smith,/players/S/SmitMa03.htm,1,0,0,0,0,0,0
Earl Thomas,/players/T/ThomEa99.htm,2,0,0,2,0,1,2
Bobby Wagner,/players/W/WagnBo00.htm,0,0,0,3,0,0,0
Michael Wilhoite,/players/W/WilhMi00.htm,0,0,1,0,0,0,1
K.J. Wright,/players/W/WrigK.00.htm,0,0,0,2,0,0,0
Blair Brown,/players/B/BrowBl00.htm,0,0,0,1,0,0,0
Calais Campbell,/players/C/CampCa99.htm,0,0,0,0,0,0,1
Barry Church,/players/C/ChurBa99.htm,1,0,0,1,0,0,0
Aaron Colvin,/players/C/ColvAa00.htm,3,0,0,1,0,0,0
Marcell Dareus,/players/D/DareMa00.htm,0,0,0,2,0,0,1
Tashaun Gipson,/players/G/GipsTa00.htm,0,0,0,0,0,0,1
Malik Jackson,/players/J/JackMa02.htm,0,0,0,1,0,0,1
Myles Jack,/players/J/JackMy00.htm,2,0,0,3,0,0,0
Abry Jones,/players/J/JoneAb00.htm,1,0,0,0,0,0,0
Tyler Patmon,/players/P/PatmTy00.htm,0,0,0,0,0,0,1
Paul Posluszny,/players/P/PoluPa99.htm,1,0,0,0,0,0,0
Dawuane Smoot,/players/S/SmooDa00.htm,0,0,0,0,0,0,1
