player_name,player_link
Alan Branch,/players/B/BranAl99.htm,0,0,0,1,0,0,0
Malcom Brown,/players/B/BrowMa01.htm,0,2,1,1,0,2,0
Adam Butler,/players/B/ButlAd00.htm,0,1,0,1,0,0,0
Malcolm Butler,/players/B/ButlMa01.htm,1,0,1,1,0,0,2
Patrick Chung,/players/C/ChunPa99.htm,0,0,0,0,1,0,0
Marquis Flowers,/players/F/FlowMa00.htm,1,0,0,0,1,0,0
Stephon Gilmore,/players/G/GilmSt00.htm,1,0,0,0,0,0,0
Lawrence Guy,/players/G/GuyxLa00.htm,0,0,1,0,1,1,1
David Harris,/players/H/HarrDa99.htm,0,0,2,0,0,0,0
Eric Lee,/players/L/LeexEr00.htm,0,0,0,2,0,0,0
Devin McCourty,/players/M/McCoDe99.htm,0,0,0,2,0,0,1
Elandon Roberts,/players/R/RobeEl00.htm,0,0,0,0,0,1,1
Deatrich Wise Jr.,/players/W/WiseDe00.htm,0,0,1,0,2,0,0
Lorenzo Alexander,/players/A/AlexLo99.htm,0,0,0,0,1,0,0
Preston Brown,/players/B/BrowPr00.htm,0,0,0,2,1,1,0
Deandre Coleman,/players/C/ColeDe01.htm,0,0,0,1,0,0,0
Ryan Davis,/players/D/DaviRy00.htm,0,1,1,1,0,0,0
E.J. Gaines,/players/G/GainE.00.htm,0,0,1,0,0,0,0
Jerry Hughes,/players/H/HughJe99.htm,0,1,0,0,0,1,0
Ramon Humber,/players/H/HumbRa00.htm,0,0,1,1,0,1,0
Micah Hyde,/players/H/HydeMi00.htm,0,2,0,1,1,0,1
Leonard Johnson,/players/J/JohnLe03.htm,0,0,0,1,0,0,0
Shaq Lawson,/players/L/LawsSh00.htm,0,0,0,1,0,0,0
Matt Milano,/players/M/MilaMa00.htm,1,0,0,0,0,0,0
Jordan Poyer,/players/P/PoyeJo00.htm,0,1,1,2,2,0,1
Cedric Thornton,/players/T/ThorCe00.htm,0,0,1,0,0,0,0
Adolphus Washington,/players/W/WashAd00.htm,0,2,0,2,1,0,0
TreDavious White,/players/W/WhitTr01.htm,0,0,0,0,1,1,0
Kyle Williams,/players/W/WillKy20.htm,0,1,0,0,0,0,0
Eddie Yarbrough,/players/Y/YarbEd01.htm,1,0,0,0,1,1,0
