player_name,player_link,l_end,l_tckl,l_guard,mid,r_guard,r_tckl,r_end
Chase Allen,/players/A/AlleCh02.htm,1,0,0,1,0,0,0
Nate Allen,/players/A/AlleNa99.htm,0,0,0,1,0,0,0
Kiko Alonso,/players/A/AlonKi00.htm,0,0,0,2,1,0,0
Andre Branch,/players/B/BranAn00.htm,0,0,0,1,0,0,0
Davon Godchaux,/players/G/GodcDa00.htm,0,0,0,1,0,0,0
Charles Harris,/players/H/HarrCh03.htm,0,0,0,1,0,0,0
William Hayes,/players/H/HayeWi99.htm,0,0,0,1,0,0,0
Mike Hull,/players/H/HullMi02.htm,0,0,0,1,1,0,0
Reshad Jones,/players/J/JoneRe99.htm,0,1,0,0,0,0,0
Jordan Phillips,/players/P/PhilJo01.htm,0,0,0,2,0,0,0
Ndamukong Suh,/players/S/SuhxNd99.htm,0,0,0,4,0,0,0
Vincent Taylor,/players/T/TaylVi00.htm,0,0,0,1,0,0,0
Cameron Wake,/players/W/WakeCa00.htm,0,0,0,1,0,0,0
Jahleel Addae,/players/A/AddaJa00.htm,0,0,0,2,0,0,1
Joey Bosa,/players/B/BosaJo00.htm,0,0,0,3,0,1,1
Tre Boston,/players/B/BostTr00.htm,1,0,0,2,0,1,0
Jatavis Brown,/players/B/BrowJa05.htm,1,0,0,5,0,1,0
Kyle Emanuel,/players/E/EmanKy00.htm,0,0,0,2,0,0,0
Nigel Harris,/players/H/HarrNi00.htm,0,0,0,1,0,0,0
Casey Hayward,/players/H/HaywCa00.htm,0,0,0,1,0,1,1
Melvin Ingram,/players/I/IngrMe00.htm,1,1,0,1,0,0,0
Desmond King,/players/K/KingDe01.htm,0,0,0,1,0,1,0
Corey Liuget,/players/L/LiugCo00.htm,0,0,0,2,0,0,0
Chris McCain,/players/M/McCaCh00.htm,0,0,0,0,0,0,1
Tenny Palepoi,/players/P/PaleTe00.htm,1,0,0,1,0,0,1
Darius Philon,/players/P/PhilDa01.htm,1,0,0,1,0,1,0
Hayes Pullard,/players/P/PullHa00.htm,1,0,0,2,0,1,1
