player_name,player_link,l_end,l_tckl,l_guard,mid,r_guard,r_tckl,r_end
Joey Bosa,/players/B/BosaJo00.htm,0,0,1,0,1,0,0
Tre Boston,/players/B/BostTr00.htm,0,0,0,1,0,1,1
Kyle Emanuel,/players/E/EmanKy00.htm,0,0,1,0,0,1,0
Melvin Ingram,/players/I/IngrMe00.htm,0,0,0,2,0,0,0
Desmond King,/players/K/KingDe01.htm,0,0,0,0,1,0,0
Corey Liuget,/players/L/LiugCo00.htm,0,1,0,1,0,0,0
Chris McCain,/players/M/McCaCh00.htm,0,0,0,0,0,1,0
Brandon Mebane,/players/M/MebaBr99.htm,0,1,1,1,0,1,0
Tenny Palepoi,/players/P/PaleTe00.htm,0,1,0,0,0,0,0
Adrian Phillips,/players/P/PhilAd00.htm,0,0,0,0,0,1,0
Darius Philon,/players/P/PhilDa01.htm,0,1,0,0,0,0,0
Hayes Pullard,/players/P/PullHa00.htm,1,2,1,0,0,1,0
Korey Toomer,/players/T/ToomKo00.htm,0,1,0,2,1,2,0
Denico Autry,/players/A/AutrDe00.htm,0,0,1,1,0,1,0
T.J. Carrie,/players/C/CarrTr00.htm,0,0,1,0,0,0,0
James Cowser,/players/C/CowsJa00.htm,0,1,0,0,0,0,0
Mario Edwards,/players/E/EdwaMa01.htm,0,2,2,2,0,0,0
Justin Ellis,/players/E/ElliJu01.htm,0,0,0,4,0,1,0
Treyvon Hester,/players/H/HestTr00.htm,0,0,0,3,0,0,0
Bruce Irvin,/players/I/IrviBr00.htm,0,1,1,1,0,0,0
Karl Joseph,/players/J/JoseKa00.htm,0,0,1,1,0,0,0
Khalil Mack,/players/M/MackKh00.htm,0,1,0,1,0,0,0
Nicholas Morrow,/players/M/MorrNi00.htm,0,2,0,1,0,0,0
Reggie Nelson,/players/N/NelsRe99.htm,1,0,0,0,0,0,0
Xavier Woodson-Luster,/players/W/WoodXa01.htm,0,3,0,1,0,0,0
