player_name,player_link,l_end,l_tckl,l_guard,mid,r_guard,r_tckl,r_end
Ricardo Allen,/players/A/AlleRi00.htm,2,0,2,1,0,0,1
Vic Beasley,/players/B/BeasVi00.htm,0,0,0,2,1,1,0
De'Vondre Campbell,/players/C/CampDe00.htm,0,0,1,3,0,0,0
Kemal Ishmael,/players/I/IshmKe00.htm,2,1,0,1,2,1,1
Grady Jarrett,/players/J/JarrGr00.htm,1,0,0,2,1,0,0
Deion Jones,/players/J/JoneDe01.htm,0,0,0,4,1,1,1
Keanu Neal,/players/N/NealKe01.htm,0,0,0,2,0,2,1
Dontari Poe,/players/P/PoexDo00.htm,1,0,0,2,0,1,0
Brian Poole,/players/P/PoolBr01.htm,0,0,1,2,0,0,0
Brooks Reed,/players/R/ReedBr00.htm,0,0,0,1,1,0,0
Duke Riley,/players/R/RileDu00.htm,0,0,0,0,1,0,0
Derrick Shelby,/players/S/ShelDe00.htm,1,0,0,1,0,0,0
Desmond Trufant,/players/T/TrufDe00.htm,0,0,0,0,0,0,1
Joe Vellano,/players/V/VellJo00.htm,0,0,0,1,0,0,0
Blidi Wreh-Wilson,/players/W/WrehBl00.htm,0,1,0,0,0,0,0
Johnson Bademosi,/players/B/BadeJo00.htm,1,0,0,0,0,0,1
Malcom Brown,/players/B/BrowMa01.htm,0,0,1,0,0,0,0
Adam Butler,/players/B/ButlAd00.htm,0,0,0,0,0,1,0
Malcolm Butler,/players/B/ButlMa01.htm,0,0,0,0,0,1,1
Patrick Chung,/players/C/ChunPa99.htm,0,0,0,2,0,0,0
Trey Flowers,/players/F/FlowTr00.htm,0,1,3,1,0,1,0
Lawrence Guy,/players/G/GuyxLa00.htm,0,0,1,0,0,0,0
Duron Harmon,/players/H/HarmDu00.htm,0,0,1,0,0,0,0
David Harris,/players/H/HarrDa99.htm,0,0,1,1,0,0,0
Dont'a Hightower,/players/H/HighDo01.htm,1,0,0,0,0,0,0
Devin McCourty,/players/M/McCoDe99.htm,0,0,0,0,1,0,2
Deatrich Wise Jr.,/players/W/WiseDe00.htm,0,0,1,1,0,0,0
