player_name,player_link,l_end,l_tckl,l_guard,mid,r_guard,r_tckl,r_end
Jadeveon Clowney,/players/C/ClowJa00.htm,0,0,1,2,0,0,0
Christian Covington,/players/C/CoviCh00.htm,0,0,0,1,0,0,0
Zach Cunningham,/players/C/CunnZa00.htm,0,1,0,0,0,0,0
Andre Hal,/players/H/HalxAn00.htm,0,0,0,1,0,0,0
Lamarr Houston,/players/H/HousLa99.htm,0,0,0,2,0,0,1
Kareem Jackson,/players/J/JackKa99.htm,0,1,0,0,0,0,0
Kevin Johnson,/players/J/JohnKe04.htm,0,0,0,0,0,1,0
Ufomba Kamalu,/players/K/KamaUf00.htm,0,0,0,0,0,0,1
Benardrick McKinney,/players/M/McKiBe00.htm,0,1,1,0,0,1,1
D.J. Reader,/players/R/ReadD.00.htm,0,3,0,1,0,1,1
Brennan Scarlett,/players/S/ScarBr00.htm,0,0,0,1,0,0,0
Michael Bennett,/players/B/BennMi99.htm,0,0,2,1,0,1,0
Kam Chancellor,/players/C/ChanKa99.htm,1,0,0,2,0,0,0
Frank Clark,/players/C/ClarFr01.htm,0,0,0,1,1,1,0
Nazair Jones,/players/J/JoneNa00.htm,0,0,1,2,0,0,0
Bradley McDougald,/players/M/McDoBr01.htm,1,0,0,0,0,0,0
Jarran Reed,/players/R/ReedJa02.htm,0,0,1,1,1,1,0
Sheldon Richardson,/players/R/RichSh00.htm,0,0,0,1,0,0,0
Richard Sherman,/players/S/SherRi00.htm,0,0,0,0,0,1,1
Marcus Smith,/players/S/SmitMa03.htm,0,0,0,0,1,0,0
Earl Thomas,/players/T/ThomEa99.htm,1,0,0,0,0,1,0
Bobby Wagner,/players/W/WagnBo00.htm,0,1,0,1,2,3,1
K.J. Wright,/players/W/WrigK.00.htm,0,0,1,2,3,2,2
