player_name,player_link,l_end,l_tckl,l_guard,mid,r_guard,r_tckl,r_end
Eli Ankou,/players/A/AnkoEl00.htm,0,0,0,1,0,0,0
A.J. Bouye,/players/B/BouyA.00.htm,2,0,0,0,1,0,0
Calais Campbell,/players/C/CampCa99.htm,0,4,0,0,0,2,0
Barry Church,/players/C/ChurBa99.htm,0,0,1,0,0,2,1
Aaron Colvin,/players/C/ColvAa00.htm,1,0,0,0,0,0,0
Marcell Dareus,/players/D/DareMa00.htm,0,0,0,0,0,2,0
Dante Fowler,/players/F/FowlDa00.htm,0,0,0,1,0,0,0
Tashaun Gipson,/players/G/GipsTa00.htm,1,0,1,1,0,2,0
Malik Jackson,/players/J/JackMa02.htm,0,1,0,3,0,2,0
Myles Jack,/players/J/JackMy00.htm,1,0,0,0,0,1,1
Paul Posluszny,/players/P/PoluPa99.htm,0,1,1,1,1,0,1
Jalen Ramsey,/players/R/RamsJa00.htm,0,0,0,0,0,1,0
Telvin Smith,/players/S/SmitTe01.htm,3,1,0,1,0,1,1
Kevin Byard,/players/B/ByarKe01.htm,0,0,0,2,0,0,0
Jurrell Casey,/players/C/CaseJu00.htm,0,0,0,2,0,1,0
Johnathan Cyprien,/players/C/CyprJo00.htm,0,0,1,1,0,0,1
Adoree' Jackson,/players/J/JackAd00.htm,0,0,0,1,0,0,0
Austin Johnson,/players/J/JohnAu01.htm,0,1,0,0,0,0,0
Karl Klug,/players/K/KlugKa00.htm,0,0,1,0,0,1,0
Derrick Morgan,/players/M/MorgDe99.htm,0,0,1,1,0,0,0
Brian Orakpo,/players/O/OrakBr99.htm,0,0,0,0,1,0,0
Erik Walden,/players/W/WaldEr99.htm,0,0,1,0,1,0,0
Avery Williamson,/players/W/WillAv00.htm,0,3,2,2,1,2,0
Sylvester Williams,/players/W/WillSy00.htm,0,0,1,2,0,0,0
Wesley Woodyard,/players/W/WoodWe20.htm,1,1,0,1,0,0,0
