player_name,player_link,l_end,l_tckl,l_guard,mid,r_guard,r_tckl,r_end
Anthony Barr,/players/B/BarrAn00.htm,1,0,0,0,0,0,0
Ben Gedeon,/players/G/GedeBe00.htm,0,0,1,0,0,0,0
Danielle Hunter,/players/H/HuntDa01.htm,0,1,0,0,0,1,1
Tom Johnson,/players/J/JohnTo01.htm,0,0,0,0,0,0,2
Linval Joseph,/players/J/JoseLi99.htm,0,1,1,0,0,0,1
Eric Kendricks,/players/K/KendEr00.htm,1,0,0,1,1,1,0
Terence Newman,/players/N/NewmTe20.htm,0,0,0,0,0,1,1
Brian Robison,/players/R/RobiBr98.htm,1,0,0,2,0,0,0
Andrew Sendejo,/players/S/SendAn00.htm,1,0,0,0,0,1,0
Harrison Smith,/players/S/SmitHa00.htm,0,0,0,3,0,0,2
Stephen Weatherly,/players/W/WeatSt00.htm,3,0,0,0,0,0,0
Ryan Anderson,/players/A/AndeRy00.htm,0,0,0,0,1,0,0
Brandon Banks,/players/B/BankBr01.htm,0,0,0,0,1,0,0
Zach Brown,/players/B/BrowZa00.htm,0,1,0,2,1,1,1
William Compton,/players/C/CompWi00.htm,0,0,1,0,0,0,0
Deshazor Everett,/players/E/EverDe01.htm,0,0,0,1,0,0,0
Kendall Fuller,/players/F/FullKe00.htm,0,0,0,0,0,1,0
Junior Galette,/players/G/GaleJu00.htm,1,0,1,1,0,0,0
DeAngelo Hall,/players/H/HallDe99.htm,0,0,0,1,0,1,0
Evander Hood,/players/H/HoodEv99.htm,0,0,0,1,0,0,0
Ryan Kerrigan,/players/K/KerrRy00.htm,0,0,1,0,0,0,0
Stacy McGee,/players/M/McGeSt01.htm,0,0,2,2,2,2,0
Josh Norman,/players/N/NormJo01.htm,0,0,1,1,0,1,1
Preston Smith,/players/S/SmitPr00.htm,0,0,0,1,0,0,0
Martrell Spaight,/players/S/SpaiMa00.htm,1,1,1,1,0,0,2
D.J. Swearinger,/players/S/SweaDJ00.htm,1,0,0,0,1,2,0
