player_name,player_link,l_end,l_tckl,l_guard,mid,r_guard,r_tckl,r_end
Tyson Alualu,/players/A/AluaTy99.htm,0,1,3,0,0,0,1
Anthony Chickillo,/players/C/ChicAn00.htm,0,0,0,0,1,0,1
Sean Davis,/players/D/DaviSe00.htm,0,0,0,0,1,0,0
William Gay,/players/G/GayxWi99.htm,1,0,0,0,1,0,0
Joe Haden,/players/H/HadeJo99.htm,0,0,0,0,1,0,0
Javon Hargrave,/players/H/HargJa00.htm,0,0,0,0,1,0,1
Cameron Heyward,/players/H/HeywCa01.htm,0,1,1,0,0,0,0
Mike Mitchell,/players/M/MitcMi99.htm,0,0,0,0,1,0,0
Ryan Shazier,/players/S/ShazRy00.htm,0,0,0,2,1,0,2
Leterrius Walton,/players/W/WaltLe00.htm,0,0,0,0,1,0,0
T.J. Watt,/players/W/WattT.00.htm,0,0,3,0,0,0,0
Vince Williams,/players/W/WillVi01.htm,0,0,0,1,3,0,0
Briean Boddy-Calhoun,/players/B/BoddBr01.htm,0,0,0,0,2,0,0
Jamie Collins,/players/C/CollJa00.htm,0,0,1,0,1,0,0
Derrick Kindred,/players/K/KindDe00.htm,0,0,0,0,0,1,0
Christian Kirksey,/players/K/KirkCh00.htm,0,0,0,0,2,0,0
Jason McCourty,/players/M/McCoJa99.htm,0,0,1,0,0,0,0
Carl Nassib,/players/N/NassCa00.htm,0,0,0,0,0,1,0
Emmanuel Ogbah,/players/O/OgbaEm00.htm,0,0,0,0,0,1,0
Larry Ogunjobi,/players/O/OgunLa00.htm,0,0,1,0,3,0,0
Joe Schobert,/players/S/SchoJo00.htm,0,0,2,0,4,0,0
Danny Shelton,/players/S/ShelDa01.htm,0,0,0,0,1,0,0
Jamar Taylor,/players/T/TaylJa01.htm,0,0,0,0,1,0,0
