player_name,player_link
Malcom Brown,/players/B/BrowMa01.htm,0,0,0,0,0,0,1
Trey Flowers,/players/F/FlowTr00.htm,1,0,0,0,0,0,1
Lawrence Guy,/players/G/GuyxLa00.htm,0,0,0,0,1,1,1
Jonathan Jones,/players/J/JoneJo03.htm,0,0,0,1,0,0,0
Devin McCourty,/players/M/McCoDe99.htm,1,0,0,0,1,0,0
Elandon Roberts,/players/R/RobeEl00.htm,1,0,1,0,2,1,1
Eric Rowe,/players/R/RoweEr00.htm,1,0,0,0,0,0,0
Deatrich Wise Jr.,/players/W/WiseDe00.htm,0,1,0,0,0,0,0
Alex Anzalone,/players/A/AnzaAl00.htm,0,0,0,0,0,1,0
Vonn Bell,/players/B/BellVo00.htm,0,0,2,0,0,0,0
Rafael Bush,/players/B/BushRa00.htm,0,0,1,0,0,0,0
Tyeler Davison,/players/D/DaviTy01.htm,0,0,1,1,1,0,1
Trey Hendrickson,/players/H/HendTr00.htm,1,0,1,0,0,0,1
Cameron Jordan,/players/J/JordCa00.htm,1,2,1,0,0,0,0
Marshon Lattimore,/players/L/LattMa01.htm,0,0,1,0,0,0,0
Alex Okafor,/players/O/OkafAl00.htm,1,1,0,0,1,0,0
Manti Te'o,/players/T/TeoxMa00.htm,1,1,0,0,0,0,0
Kenny Vaccaro,/players/V/VaccKe00.htm,0,0,0,0,0,0,1
P.J. Williams,/players/W/WillP.00.htm,1,0,1,1,1,1,2
