player_name,player_link,l_end,l_tckl,l_guard,mid,r_guard,r_tckl,r_end
Zaire Anderson,/players/A/AndeZa01.htm,0,0,0,1,0,0,0
Shaquil Barrett,/players/B/BarrSh00.htm,0,0,0,1,0,0,0
Adam Gotsis,/players/G/GotsAd00.htm,0,0,0,1,0,0,0
Chris Harris,/players/H/HarrCh01.htm,1,0,0,1,0,0,0
Shelby Harris,/players/H/HarrSh00.htm,0,0,2,1,0,0,0
Brandon Marshall,/players/M/MarsBr01.htm,1,1,0,3,0,0,0
Von Miller,/players/M/MillVo00.htm,0,0,0,1,1,0,1
Domata Peko,/players/P/PekoDo20.htm,0,0,0,1,0,0,1
Shane Ray,/players/R/RayxSh00.htm,1,1,0,1,0,0,0
Justin Simmons,/players/S/SimmJu00.htm,2,0,0,1,0,0,1
Darian Stewart,/players/S/StewDa00.htm,0,0,0,1,0,0,1
Derek Wolfe,/players/W/WolfDe00.htm,0,1,0,0,0,0,0
Kenneth Acker,/players/A/AckeKe00.htm,1,0,0,2,0,0,0
Allen Bailey,/players/B/BailAl00.htm,0,1,0,1,0,0,0
Dee Ford,/players/F/FordDe00.htm,0,0,0,0,0,0,1
Justin Houston,/players/H/HousJu00.htm,0,0,0,2,0,0,2
Derrick Johnson,/players/J/JohnDe25.htm,0,0,0,2,1,0,0
Chris Jones,/players/J/JoneCh09.htm,1,0,0,1,1,0,0
Bennie Logan,/players/L/LogaBe00.htm,0,0,0,3,1,0,0
Steven Nelson,/players/N/NelsSt01.htm,0,0,0,1,0,0,0
Rakeem Nunez-Roches,/players/N/NuneRa00.htm,0,0,0,1,0,0,0
Ron Parker,/players/P/ParkRo01.htm,0,0,0,5,0,0,0
Marcus Peters,/players/P/PeteMa00.htm,0,0,0,0,1,0,0
Reggie Ragland,/players/R/RaglRe00.htm,0,0,0,3,0,0,0
Daniel Sorensen,/players/S/SoreDa01.htm,0,0,0,3,0,0,0
