player_name,player_link,l_end,l_tckl,l_guard,mid,r_guard,r_tckl,r_end
Shaquil Barrett,/players/B/BarrSh00.htm,0,0,1,0,0,0,3
Jamal Carter,/players/C/CartJa02.htm,0,1,0,0,0,0,0
Todd Davis,/players/D/DaviTo01.htm,1,0,0,0,2,2,2
Shelby Harris,/players/H/HarrSh00.htm,0,0,0,0,0,1,0
Zach Kerr,/players/K/KerrZa00.htm,0,0,0,1,1,0,1
Brandon Marshall,/players/M/MarsBr01.htm,1,1,0,0,1,0,0
Von Miller,/players/M/MillVo00.htm,0,1,0,0,1,0,1
Deiontrez Mount,/players/M/MounDe00.htm,0,1,0,0,0,0,0
Will Parks,/players/P/ParkWi01.htm,1,0,0,0,0,0,0
Domata Peko,/players/P/PekoDo20.htm,1,0,0,0,0,1,0
Kyle Peko,/players/P/PekoKy00.htm,0,0,0,0,1,0,0
Darian Stewart,/players/S/StewDa00.htm,3,1,0,0,0,1,0
Aqib Talib,/players/T/TaliAq99.htm,0,0,0,0,0,2,0
Dymonte Thomas,/players/T/ThomDy01.htm,0,0,0,0,0,1,0
Bashaud Breeland,/players/B/BreeBa00.htm,1,0,0,0,0,0,0
Deshazor Everett,/players/E/EverDe01.htm,0,0,0,0,0,0,1
A.J. Francis,/players/F/FranA.00.htm,0,0,0,1,0,0,0
Kendall Fuller,/players/F/FullKe00.htm,0,1,0,0,0,0,0
Junior Galette,/players/G/GaleJu00.htm,2,0,0,0,1,0,0
Josh Harvey-Clemons,/players/H/HarvJo01.htm,0,0,0,2,0,0,0
Evander Hood,/players/H/HoodEv99.htm,0,1,0,0,0,0,0
Matthew Ioannidis,/players/I/IoanMa01.htm,0,0,0,0,0,1,0
Ryan Kerrigan,/players/K/KerrRy00.htm,1,0,0,0,0,0,1
Anthony Lanier,/players/L/LaniAn00.htm,0,0,0,1,0,0,0
Stacy McGee,/players/M/McGeSt01.htm,0,1,0,0,1,0,0
Josh Norman,/players/N/NormJo01.htm,0,0,0,1,0,1,1
Preston Smith,/players/S/SmitPr00.htm,0,0,0,1,1,0,1
Martrell Spaight,/players/S/SpaiMa00.htm,2,1,0,1,1,0,0
D.J. Swearinger,/players/S/SweaDJ00.htm,0,0,2,1,0,0,0
Zach Vigil,/players/V/VigiZa00.htm,1,1,1,0,0,2,0
