player_name,player_link
NaVorro Bowman,/players/B/BowmNa99.htm,0,0,0,1,0,0,0
Mario Edwards,/players/E/EdwaMa01.htm,0,1,1,1,0,0,0
Justin Ellis,/players/E/ElliJu01.htm,0,0,0,0,2,0,0
Bruce Irvin,/players/I/IrviBr00.htm,0,0,2,0,0,1,0
Karl Joseph,/players/J/JoseKa00.htm,0,0,0,0,0,1,0
Khalil Mack,/players/M/MackKh00.htm,0,0,0,1,3,0,0
Dexter McDonald,/players/M/McDoDe02.htm,0,0,0,0,1,1,0
Obi Melifonwu,/players/M/MeliOb00.htm,0,0,0,1,0,0,0
Nicholas Morrow,/players/M/MorrNi00.htm,0,0,1,0,0,0,0
Reggie Nelson,/players/N/NelsRe99.htm,0,0,2,0,0,0,0
Sean Smith,/players/S/SmitSe99.htm,0,0,1,0,0,0,0
Eddie Vanderdoes,/players/V/VandEd00.htm,0,0,1,0,0,0,0
Kiko Alonso,/players/A/AlonKi00.htm,0,2,0,1,0,0,0
Andre Branch,/players/B/BranAn00.htm,0,1,0,1,0,1,0
Terrence Fede,/players/F/FedeTe00.htm,0,0,0,1,0,0,0
Davon Godchaux,/players/G/GodcDa00.htm,1,0,1,1,0,2,0
Charles Harris,/players/H/HarrCh03.htm,0,0,0,0,1,0,0
William Hayes,/players/H/HayeWi99.htm,0,0,1,1,0,0,0
Xavien Howard,/players/H/HowaXa00.htm,0,0,0,1,0,0,0
Reshad Jones,/players/J/JoneRe99.htm,1,0,0,0,0,2,0
Rey Maualuga,/players/M/MauaRe99.htm,1,0,0,0,0,0,0
Jordan Phillips,/players/P/PhilJo01.htm,0,1,0,0,0,0,0
Michael Thomas,/players/T/ThomMi02.htm,0,1,0,1,0,1,0
Lawrence Timmons,/players/T/TimmLa99.htm,0,0,0,0,0,1,0
Cameron Wake,/players/W/WakeCa00.htm,0,0,1,0,0,0,0
