player_name,player_link
A.J. Bouye,/players/B/BouyA.00.htm,1,0,0,0,0,0,0
Blair Brown,/players/B/BrowBl00.htm,1,0,0,1,0,0,0
Calais Campbell,/players/C/CampCa99.htm,0,0,0,1,0,0,1
Barry Church,/players/C/ChurBa99.htm,0,0,0,5,0,0,0
Aaron Colvin,/players/C/ColvAa00.htm,1,0,0,0,0,0,0
Dante Fowler,/players/F/FowlDa00.htm,0,0,0,2,0,0,0
Tashaun Gipson,/players/G/GipsTa00.htm,0,0,0,0,0,1,0
Malik Jackson,/players/J/JackMa02.htm,0,0,0,1,0,0,0
Myles Jack,/players/J/JackMy00.htm,0,0,0,0,0,0,1
Abry Jones,/players/J/JoneAb00.htm,0,0,0,1,0,0,0
Yannick Ngakoue,/players/N/NgakYa00.htm,0,0,0,1,0,0,0
Paul Posluszny,/players/P/PoluPa99.htm,0,0,0,1,0,0,1
Jalen Ramsey,/players/R/RamsJa00.htm,0,0,0,1,0,1,1
Telvin Smith,/players/S/SmitTe01.htm,0,0,0,4,0,0,0
Dawuane Smoot,/players/S/SmooDa00.htm,0,0,0,2,0,0,0
Budda Baker,/players/B/BakeBu00.htm,0,0,0,1,0,1,0
Justin Bethel,/players/B/BethJu00.htm,0,0,0,1,0,0,0
Deone Bucannon,/players/B/BucaDe00.htm,0,0,0,1,0,0,0
Josh Bynes,/players/B/ByneJo00.htm,0,0,0,3,0,0,1
Chandler Jones,/players/J/JoneCh03.htm,0,0,0,3,0,1,0
Kareem Martin,/players/M/MartKa00.htm,0,0,0,1,0,0,0
Olsen Pierre,/players/P/PierOl00.htm,0,0,0,1,0,0,0
Haason Reddick,/players/R/ReddHa00.htm,0,0,0,1,0,0,0
Frostee Rucker,/players/R/RuckFr99.htm,0,2,0,3,0,0,0
Xavier Williams,/players/W/WillXa00.htm,0,1,0,1,0,0,0
