player_name,player_link,l_end,l_tckl,l_guard,mid,r_guard,r_tckl,r_end
Allen Bailey,/players/B/BailAl00.htm,0,0,1,1,0,0,0
Justin Houston,/players/H/HousJu00.htm,0,0,0,2,1,0,0
Derrick Johnson,/players/J/JohnDe25.htm,0,0,0,1,1,1,1
Chris Jones,/players/J/JoneCh09.htm,0,0,0,1,0,0,0
Bennie Logan,/players/L/LogaBe00.htm,0,1,2,2,0,1,0
Eric Murray,/players/M/MurrEr00.htm,0,0,0,0,1,0,0
Rakeem Nunez-Roches,/players/N/NuneRa00.htm,0,0,1,0,0,0,0
Ron Parker,/players/P/ParkRo01.htm,0,0,0,2,0,0,0
Kevin Pierre-Louis,/players/P/PierKe00.htm,0,0,0,1,0,0,0
Daniel Sorensen,/players/S/SoreDa01.htm,0,1,0,0,1,0,1
Frank Zombo,/players/Z/ZombFr00.htm,0,1,0,0,0,0,0
Denico Autry,/players/A/AutrDe00.htm,0,0,1,0,0,0,0
NaVorro Bowman,/players/B/BowmNa99.htm,0,0,1,5,2,1,0
Mario Edwards,/players/E/EdwaMa01.htm,0,0,0,1,0,0,0
Justin Ellis,/players/E/ElliJu01.htm,0,0,0,7,0,0,0
Treyvon Hester,/players/H/HestTr00.htm,0,0,0,0,1,0,0
Bruce Irvin,/players/I/IrviBr00.htm,0,0,1,1,0,0,0
Karl Joseph,/players/J/JoseKa00.htm,0,0,0,1,0,1,0
Khalil Mack,/players/M/MackKh00.htm,0,0,0,2,0,1,0
Dexter McDonald,/players/M/McDoDe02.htm,0,0,0,0,0,0,1
Nicholas Morrow,/players/M/MorrNi00.htm,0,0,0,3,0,0,0
Reggie Nelson,/players/N/NelsRe99.htm,0,0,0,3,0,0,0
Sean Smith,/players/S/SmitSe99.htm,1,0,0,0,0,0,0
Eddie Vanderdoes,/players/V/VandEd00.htm,0,0,0,1,0,0,0
