player_name,player_link,l_end,l_tckl,l_guard,mid,r_guard,r_tckl,r_end
Geno Atkins,/players/A/AtkiGe99.htm,0,0,1,0,1,0,0
Darqueze Dennard,/players/D/DennDa00.htm,0,0,0,0,0,0,1
Carlos Dunlap,/players/D/DunlCa99.htm,0,0,1,0,0,0,0
Jordan Evans,/players/E/EvanJo01.htm,1,0,0,1,0,0,1
Clayton Fejedelem,/players/F/FejeCl00.htm,0,0,4,1,0,0,2
Ryan Glasgow,/players/G/GlasRy00.htm,0,0,0,0,1,0,0
William Jackson,/players/J/JackWi02.htm,0,0,3,0,0,0,0
Michael Johnson,/players/J/JohnMi98.htm,0,0,1,1,0,0,1
Tony McRae,/players/M/McRaTo00.htm,0,0,0,0,0,0,1
Hardy Nickerson,/players/N/NickHa02.htm,1,0,1,1,1,0,0
Vincent Rey,/players/R/ReyxVi00.htm,1,0,2,1,1,1,0
Josh Shaw,/players/S/ShawJo00.htm,0,0,0,0,1,0,1
Pat Sims,/players/S/SimsPa99.htm,0,0,0,0,0,1,0
Jordan Willis,/players/W/WillJo09.htm,0,0,1,0,0,0,0
Shawn Williams,/players/W/WillSh02.htm,0,0,0,1,0,0,0
Anthony Barr,/players/B/BarrAn00.htm,1,1,0,0,0,0,0
Kentrell Brothers,/players/B/BrotKe00.htm,0,1,0,1,0,0,0
Ben Gedeon,/players/G/GedeBe00.htm,0,0,0,0,1,0,0
Everson Griffen,/players/G/GrifEv99.htm,0,1,0,1,0,0,0
Danielle Hunter,/players/H/HuntDa01.htm,0,0,0,0,1,0,1
Tom Johnson,/players/J/JohnTo01.htm,1,0,0,1,1,0,0
Linval Joseph,/players/J/JoseLi99.htm,1,1,0,1,0,1,0
Jayron Kearse,/players/K/KearJa00.htm,0,0,0,2,0,0,0
Eric Kendricks,/players/K/KendEr00.htm,1,0,1,0,1,0,0
Emmanuel Lamur,/players/L/LamuEm00.htm,0,1,1,2,0,0,0
Andrew Sendejo,/players/S/SendAn00.htm,0,1,0,0,0,0,1
Harrison Smith,/players/S/SmitHa00.htm,0,1,0,0,0,0,0
Shamar Stephen,/players/S/StepSh00.htm,0,0,1,0,0,1,0
