player_name,player_link
David Bass,/players/B/BassDa00.htm,0,0,0,1,0,0,0
Michael Bennett,/players/B/BennMi99.htm,0,0,0,0,0,1,0
Kam Chancellor,/players/C/ChanKa99.htm,0,1,0,0,0,0,0
Terence Garvin,/players/G/GarvTe00.htm,0,0,0,0,1,0,0
Nazair Jones,/players/J/JoneNa00.htm,0,0,0,1,0,0,0
Jarran Reed,/players/R/ReedJa02.htm,1,1,0,0,1,0,0
Sheldon Richardson,/players/R/RichSh00.htm,1,2,0,0,0,0,1
Richard Sherman,/players/S/SherRi00.htm,0,0,0,0,0,0,1
Earl Thomas,/players/T/ThomEa99.htm,0,2,1,0,0,0,0
Bobby Wagner,/players/W/WagnBo00.htm,1,1,1,1,1,0,0
K.J. Wright,/players/W/WrigK.00.htm,3,1,0,2,0,1,0
Kentrell Brice,/players/B/BricKe00.htm,0,1,0,2,0,0,0
Ahmad Brooks,/players/B/BrooAh21.htm,0,1,0,0,0,0,0
Morgan Burnett,/players/B/BurnMo99.htm,0,0,0,0,0,0,1
Kenny Clark,/players/C/ClarKe01.htm,0,0,0,1,0,0,0
Mike Daniels,/players/D/DaniMi00.htm,0,0,0,1,0,2,2
Davon House,/players/H/HousDa00.htm,0,0,0,1,0,0,1
Blake Martinez,/players/M/MartBl01.htm,1,0,0,0,0,1,0
Clay Matthews,/players/M/MattCl99.htm,0,0,0,2,0,0,0
Nick Perry,/players/P/PerrNi00.htm,0,0,0,0,0,0,1
Damarious Randall,/players/R/RandDa00.htm,1,0,0,0,0,0,0
Quinten Rollins,/players/R/RollQu00.htm,3,0,0,1,0,0,0
Jake Ryan,/players/R/RyanJa00.htm,1,1,0,0,0,0,0
