player_name,player_link,l_end,l_tckl,l_guard,mid,r_guard,r_tckl,r_end
Montravius Adams,/players/A/AdamMo00.htm,0,0,0,0,1,0,0
Vince Biegel,/players/B/BiegVi00.htm,0,0,0,0,1,0,0
Ahmad Brooks,/players/B/BrooAh21.htm,0,0,1,0,0,0,0
Morgan Burnett,/players/B/BurnMo99.htm,0,0,1,0,1,1,0
Kenny Clark,/players/C/ClarKe01.htm,0,1,1,0,1,0,0
Ha Ha Clinton-Dix,/players/C/ClinHa00.htm,0,0,0,0,2,0,0
Mike Daniels,/players/D/DaniMi00.htm,0,0,4,0,0,1,0
Josh Hawkins,/players/H/HawkJo00.htm,0,0,1,0,0,0,0
Dean Lowry,/players/L/LowrDe00.htm,0,0,2,0,1,0,0
Blake Martinez,/players/M/MartBl01.htm,0,2,1,0,2,1,0
Clay Matthews,/players/M/MattCl99.htm,0,0,1,0,0,0,0
Damarious Randall,/players/R/RandDa00.htm,0,1,0,0,0,0,0
Jake Ryan,/players/R/RyanJa00.htm,0,0,2,0,1,2,0
Jermaine Whitehead,/players/W/WhitJe02.htm,1,0,0,0,0,0,0
Caleb Brantley,/players/B/BranCa00.htm,0,0,0,1,1,0,0
James Burgess,/players/B/BurgJa01.htm,1,0,0,1,1,1,0
Trevon Coley,/players/C/ColeTr01.htm,0,0,0,0,2,0,0
Myles Garrett,/players/G/GarrMy00.htm,0,0,2,1,1,0,0
Derrick Kindred,/players/K/KindDe00.htm,0,1,2,0,0,0,0
Christian Kirksey,/players/K/KirkCh00.htm,0,0,2,2,2,1,0
Kai Nacua,/players/N/NacuKa00.htm,1,0,0,0,0,0,0
Carl Nassib,/players/N/NassCa00.htm,0,0,0,0,2,0,0
Larry Ogunjobi,/players/O/OgunLa00.htm,0,0,2,0,0,0,0
Nate Orchard,/players/O/OrchNa00.htm,0,0,1,1,0,0,0
Joe Schobert,/players/S/SchoJo00.htm,0,0,3,0,3,0,0
Jamar Taylor,/players/T/TaylJa01.htm,1,0,0,0,0,0,0
