player_name,player_link,l_end,l_tckl,l_guard,mid,r_guard,r_tckl,r_end
Vonn Bell,/players/B/BellVo00.htm,0,0,0,0,0,1,2
Rafael Bush,/players/B/BushRa00.htm,1,0,0,1,0,1,0
Tyeler Davison,/players/D/DaviTy01.htm,0,0,0,2,0,0,0
De'Vante Harris,/players/H/HarrDe04.htm,0,0,0,1,0,0,0
John Hughes,/players/H/HughJo00.htm,0,0,0,1,0,0,1
Cameron Jordan,/players/J/JordCa00.htm,0,0,1,0,0,1,0
A.J. Klein,/players/K/KleiAJ00.htm,1,0,0,2,0,1,0
David Onyemata,/players/O/OnyeDa00.htm,0,0,0,0,0,0,1
Sheldon Rankins,/players/R/RankSh00.htm,0,1,0,0,0,0,0
Craig Robertson,/players/R/RobeCr00.htm,0,0,0,3,0,0,0
Kenny Vaccaro,/players/V/VaccKe00.htm,0,0,0,2,0,1,0
Marcus Williams,/players/W/WillMa08.htm,0,0,0,2,0,0,0
Mark Barron,/players/B/BarrMa00.htm,2,1,0,1,0,0,0
Michael Brockers,/players/B/BrocMi00.htm,0,1,0,0,0,1,0
Aaron Donald,/players/D/DonaAa00.htm,0,1,0,1,0,0,1
Samson Ebukam,/players/E/EbukSa00.htm,0,1,0,0,0,0,0
John Johnson,/players/J/JohnJo10.htm,0,0,0,2,0,0,1
Alec Ogletree,/players/O/OgleAl00.htm,0,1,0,0,1,0,0
Robert Quinn,/players/Q/QuinRo00.htm,1,0,0,0,0,1,0
Tyrunn Walker,/players/W/WalkTy00.htm,0,1,0,0,0,0,0
Kayvon Webster,/players/W/WebsKa00.htm,0,0,0,1,0,0,0
Ethan Westbrooks,/players/W/WestEt00.htm,0,1,0,0,0,0,0
