player_name,player_link,l_end,l_tckl,l_guard,mid,r_guard,r_tckl,r_end
Geno Atkins,/players/A/AtkiGe99.htm,1,0,0,2,0,0,0
Andrew Billings,/players/B/BillAn00.htm,0,0,0,0,1,0,0
Vontaze Burfict,/players/B/BurfVo00.htm,1,0,0,3,0,0,0
Darqueze Dennard,/players/D/DennDa00.htm,0,0,0,1,0,0,0
Carlos Dunlap,/players/D/DunlCa99.htm,0,0,0,1,0,0,0
Clayton Fejedelem,/players/F/FejeCl00.htm,1,0,0,0,0,0,0
Ryan Glasgow,/players/G/GlasRy00.htm,0,0,0,0,0,0,1
George Iloka,/players/I/IlokGe00.htm,1,0,0,5,0,0,0
Michael Johnson,/players/J/JohnMi98.htm,1,0,0,2,0,0,0
Adam Jones,/players/J/JonePa20.htm,1,0,1,0,0,0,0
Dre Kirkpatrick,/players/K/KirkDr00.htm,0,0,0,1,0,0,1
Vincent Rey,/players/R/ReyxVi00.htm,0,0,0,2,1,0,0
Josh Shaw,/players/S/ShawJo00.htm,1,0,0,0,0,0,0
Chris Smith,/players/S/SmitCh03.htm,0,0,0,2,0,0,0
Nick Vigil,/players/V/VigiNi00.htm,1,0,0,4,0,0,0
Jordan Willis,/players/W/WillJo09.htm,1,0,0,1,0,0,0
Shawn Williams,/players/W/WillSh02.htm,2,0,0,1,0,0,0
Barry Church,/players/C/ChurBa99.htm,0,0,0,4,1,0,0
Marcell Dareus,/players/D/DareMa00.htm,1,0,0,2,0,0,0
Malik Jackson,/players/J/JackMa02.htm,0,0,0,1,0,0,0
Myles Jack,/players/J/JackMy00.htm,0,0,0,0,0,0,1
Abry Jones,/players/J/JoneAb00.htm,0,0,0,1,0,0,0
Yannick Ngakoue,/players/N/NgakYa00.htm,0,0,0,0,1,0,0
Telvin Smith,/players/S/SmitTe01.htm,0,0,0,3,1,0,0
