player_name,player_link
Malcom Brown,/players/B/BrowMa01.htm,0,0,0,2,0,0,1
Adam Butler,/players/B/ButlAd00.htm,0,0,0,2,0,0,0
Malcolm Butler,/players/B/ButlMa01.htm,0,0,0,0,0,1,0
Patrick Chung,/players/C/ChunPa99.htm,0,0,0,1,0,0,0
Trey Flowers,/players/F/FlowTr00.htm,0,1,0,1,0,0,0
Lawrence Guy,/players/G/GuyxLa00.htm,0,0,0,0,0,1,0
Dont'a Hightower,/players/H/HighDo01.htm,0,0,1,0,0,0,0
Cassius Marsh,/players/M/MarsCa00.htm,0,0,0,0,1,0,0
Devin McCourty,/players/M/McCoDe99.htm,0,0,0,2,0,1,0
Elandon Roberts,/players/R/RobeEl00.htm,0,1,0,0,1,0,0
Robert Ayers,/players/A/AyerRo99.htm,0,0,0,1,1,0,0
Chris Baker,/players/B/BakeCh99.htm,0,1,0,0,0,1,0
Kendell Beckwith,/players/B/BeckKe00.htm,0,1,0,1,0,5,0
Devante Bond,/players/B/BondDe00.htm,0,0,0,1,0,0,0
Chris Conte,/players/C/ContCh00.htm,0,0,0,1,0,0,0
Justin Evans,/players/E/EvanJu00.htm,0,2,0,0,0,2,0
William Gholston,/players/G/GholWi00.htm,0,1,0,0,0,2,0
Adarius Glanton,/players/G/GlanAd00.htm,0,0,2,0,0,0,0
Gerald McCoy,/players/M/McCoGe99.htm,0,1,1,0,0,1,0
Clinton McDonald,/players/M/McDoCl99.htm,0,0,0,1,1,0,0
Noah Spence,/players/S/SpenNo00.htm,0,0,0,1,0,1,0
