player_name,player_link,l_end,l_tckl,l_guard,mid,r_guard,r_tckl,r_end
Ryan Anderson,/players/A/AndeRy00.htm,0,0,0,0,0,1,0
Zach Brown,/players/B/BrowZa00.htm,0,1,0,2,0,2,0
William Compton,/players/C/CompWi00.htm,0,1,0,1,1,1,1
DeAngelo Hall,/players/H/HallDe99.htm,0,0,0,1,0,1,0
Evander Hood,/players/H/HoodEv99.htm,1,0,0,0,0,0,0
Ryan Kerrigan,/players/K/KerrRy00.htm,0,0,0,0,0,3,0
Terrell McClain,/players/M/McClTe00.htm,0,1,0,1,0,1,0
Stacy McGee,/players/M/McGeSt01.htm,0,2,0,1,0,0,0
Josh Norman,/players/N/NormJo01.htm,0,0,0,0,0,2,1
Preston Smith,/players/S/SmitPr00.htm,0,1,0,0,0,0,0
D.J. Swearinger,/players/S/SweaDJ00.htm,0,1,0,0,0,0,0
Michael Bennett,/players/B/BennMi99.htm,0,1,0,0,0,0,0
Kam Chancellor,/players/C/ChanKa99.htm,0,0,0,0,0,0,1
Frank Clark,/players/C/ClarFr01.htm,0,0,1,0,1,0,0
Justin Coleman,/players/C/ColeJu01.htm,3,0,0,0,0,0,0
Nazair Jones,/players/J/JoneNa00.htm,0,0,0,0,0,1,0
Bradley McDougald,/players/M/McDoBr01.htm,0,0,0,1,1,0,0
Jarran Reed,/players/R/ReedJa02.htm,0,0,0,1,0,2,1
Richard Sherman,/players/S/SherRi00.htm,0,0,0,0,0,2,0
Marcus Smith,/players/S/SmitMa03.htm,1,0,0,0,0,1,0
Bobby Wagner,/players/W/WagnBo00.htm,2,0,0,2,1,1,0
Michael Wilhoite,/players/W/WilhMi00.htm,0,0,1,0,0,0,0
K.J. Wright,/players/W/WrigK.00.htm,0,1,0,1,0,1,0
