player_name,player_link,l_end,l_tckl,l_guard,mid,r_guard,r_tckl,r_end
Ray-Ray Armstrong,/players/A/ArmsRa01.htm,1,0,0,6,0,0,0
NaVorro Bowman,/players/B/BowmNa99.htm,0,2,0,2,0,0,0
DeForest Buckner,/players/B/BuckDe00.htm,0,0,0,2,0,0,1
Eli Harold,/players/H/HaroEl00.htm,0,0,0,1,0,0,0
Aaron Lynch,/players/L/LyncAa00.htm,0,0,0,1,0,0,0
Earl Mitchell,/players/M/MitcEa99.htm,0,0,0,2,0,0,0
Jaquiski Tartt,/players/T/TartJa00.htm,1,0,0,1,0,0,0
Solomon Thomas,/players/T/ThomSo00.htm,0,0,0,3,0,0,0
Jimmie Ward,/players/W/WardJi01.htm,0,1,0,0,0,0,0
Tyvon Branch,/players/B/BranTy99.htm,0,0,0,6,0,0,1
Deone Bucannon,/players/B/BucaDe00.htm,1,0,0,0,0,0,0
Karlos Dansby,/players/D/DansKa20.htm,0,1,0,1,0,0,0
Markus Golden,/players/G/GoldMa00.htm,0,0,0,0,0,0,1
Rodney Gunter,/players/G/GuntRo00.htm,0,0,0,2,0,0,1
Chandler Jones,/players/J/JoneCh03.htm,1,1,0,1,0,0,0
Tyrann Mathieu,/players/M/MathTy00.htm,1,0,0,3,0,0,0
Josh Mauro,/players/M/MaurJo00.htm,0,0,0,1,0,0,0
Corey Peters,/players/P/PeteCo00.htm,1,0,0,1,0,0,0
Patrick Peterson,/players/P/PetePa00.htm,0,0,0,1,0,1,0
Olsen Pierre,/players/P/PierOl00.htm,0,0,0,1,0,0,0
Frostee Rucker,/players/R/RuckFr99.htm,0,0,0,2,0,0,0
Xavier Williams,/players/W/WillXa00.htm,0,0,0,0,0,1,0
