player_name,player_link,l_end,l_tckl,l_guard,mid,r_guard,r_tckl,r_end
Chase Allen,/players/A/AlleCh02.htm,1,0,1,0,0,0,0
Kiko Alonso,/players/A/AlonKi00.htm,0,3,1,0,1,0,1
Terrence Fede,/players/F/FedeTe00.htm,0,0,0,0,1,0,0
Davon Godchaux,/players/G/GodcDa00.htm,0,0,0,2,1,1,0
Charles Harris,/players/H/HarrCh03.htm,0,0,0,0,1,0,0
William Hayes,/players/H/HayeWi99.htm,0,0,0,0,1,0,0
Reshad Jones,/players/J/JoneRe99.htm,0,0,0,0,4,0,0
Rey Maualuga,/players/M/MauaRe99.htm,0,1,1,1,1,0,0
Ndamukong Suh,/players/S/SuhxNd99.htm,0,0,1,1,1,2,0
Cordrea Tankersley,/players/T/TankCo00.htm,0,0,0,0,1,0,0
Vincent Taylor,/players/T/TaylVi00.htm,0,0,0,0,1,0,0
Michael Thomas,/players/T/ThomMi02.htm,1,0,0,0,2,0,0
Lawrence Timmons,/players/T/TimmLa99.htm,1,0,2,0,7,0,0
Cameron Wake,/players/W/WakeCa00.htm,0,0,0,0,2,0,0
Brandon Carr,/players/C/CarrBr99.htm,0,0,0,0,1,1,0
Carl Davis,/players/D/DaviCa01.htm,0,0,1,0,0,0,0
Tony Jefferson,/players/J/JeffTo00.htm,0,0,0,0,1,0,0
Matt Judon,/players/J/JudoMa00.htm,0,0,0,0,1,0,0
C.J. Mosley,/players/M/MoslC.00.htm,0,0,0,1,0,0,0
Patrick Onwuasor,/players/O/OnwuPa00.htm,0,0,1,0,0,0,0
Michael Pierce,/players/P/PierMi00.htm,0,0,1,1,0,0,0
Terrell Suggs,/players/S/SuggTe99.htm,0,0,1,0,0,0,0
Lardarius Webb,/players/W/WebbLa99.htm,0,0,1,1,0,0,0
Eric Weddle,/players/W/WeddEr99.htm,0,0,2,0,0,0,0
Brandon Williams,/players/W/WillBr02.htm,0,1,0,0,3,0,0
Chris Wormley,/players/W/WormCh00.htm,0,1,0,0,0,0,0
