player_name,player_link
Robert Alford,/players/A/AlfoRo00.htm,0,0,0,1,0,0,0
Ricardo Allen,/players/A/AlleRi00.htm,0,0,0,0,1,0,0
De'Vondre Campbell,/players/C/CampDe00.htm,1,0,0,2,0,0,0
Kemal Ishmael,/players/I/IshmKe00.htm,0,1,0,0,0,0,0
Deion Jones,/players/J/JoneDe01.htm,1,0,0,2,1,0,0
Keanu Neal,/players/N/NealKe01.htm,0,0,0,0,0,2,0
Dontari Poe,/players/P/PoexDo00.htm,0,1,0,1,0,0,0
Brian Poole,/players/P/PoolBr01.htm,1,0,0,0,0,0,0
Brooks Reed,/players/R/ReedBr00.htm,0,0,0,1,1,0,0
Ahtyba Rubin,/players/R/RubiAh99.htm,0,0,0,2,0,0,0
Derrick Shelby,/players/S/ShelDe00.htm,1,0,0,0,1,0,0
Desmond Trufant,/players/T/TrufDe00.htm,0,0,0,0,0,2,0
Kwon Alexander,/players/A/AlexKw00.htm,3,0,0,2,0,0,2
Robert Ayers,/players/A/AyerRo99.htm,0,0,1,0,0,0,0
Chris Baker,/players/B/BakeCh99.htm,0,0,0,0,0,0,1
Kendell Beckwith,/players/B/BeckKe00.htm,2,1,0,0,0,0,1
Devante Bond,/players/B/BondDe00.htm,0,0,0,0,0,0,1
Will Clarke,/players/C/ClarWi00.htm,2,0,0,0,0,0,0
Chris Conte,/players/C/ContCh00.htm,0,1,0,2,0,1,1
Justin Evans,/players/E/EvanJu00.htm,1,2,0,0,0,0,0
William Gholston,/players/G/GholWi00.htm,0,0,1,2,0,1,0
Adarius Glanton,/players/G/GlanAd00.htm,1,0,1,0,0,1,0
Robert McClain,/players/M/McClRo98.htm,0,1,0,0,0,0,0
Ryan Russell,/players/R/RussRy00.htm,0,0,0,0,0,0,1
Ryan Smith,/players/S/SmitRy00.htm,0,0,0,1,0,0,1
Keith Tandy,/players/T/TandKe00.htm,0,2,0,0,0,1,0
T.J. Ward,/players/W/WardT.99.htm,0,0,0,0,0,0,1
