player_name,player_link
Lorenzo Alexander,/players/A/AlexLo99.htm,1,1,0,0,0,1,1
Preston Brown,/players/B/BrowPr00.htm,1,2,0,0,0,1,0
Marcell Dareus,/players/D/DareMa00.htm,0,1,0,0,0,0,0
Jerry Hughes,/players/H/HughJe99.htm,2,0,1,0,1,0,0
Micah Hyde,/players/H/HydeMi00.htm,1,0,1,0,0,1,0
Leonard Johnson,/players/J/JohnLe03.htm,0,0,1,0,0,0,0
Shaq Lawson,/players/L/LawsSh00.htm,0,0,0,0,0,1,1
Matt Milano,/players/M/MilaMa00.htm,0,0,1,0,0,0,1
Jordan Poyer,/players/P/PoyeJo00.htm,0,0,1,0,0,1,0
Cedric Thornton,/players/T/ThorCe00.htm,0,1,1,0,1,0,0
Adolphus Washington,/players/W/WashAd00.htm,0,0,0,0,0,1,0
Kyle Williams,/players/W/WillKy20.htm,0,0,0,0,0,1,0
Shareece Wright,/players/W/WrigSh00.htm,0,1,0,0,1,0,0
Geno Atkins,/players/A/AtkiGe99.htm,0,0,0,1,0,1,0
Vontaze Burfict,/players/B/BurfVo00.htm,2,1,1,0,0,1,1
Darqueze Dennard,/players/D/DennDa00.htm,0,0,1,0,0,0,0
Carlos Dunlap,/players/D/DunlCa99.htm,0,1,0,0,0,0,1
Clayton Fejedelem,/players/F/FejeCl00.htm,0,0,0,1,0,0,0
Ryan Glasgow,/players/G/GlasRy00.htm,0,0,0,0,1,0,0
George Iloka,/players/I/IlokGe00.htm,0,0,3,0,0,0,0
Kevin Minter,/players/M/MintKe00.htm,1,1,0,0,2,0,0
Nick Vigil,/players/V/VigiNi00.htm,1,2,0,1,0,0,0
Jordan Willis,/players/W/WillJo09.htm,1,0,1,0,0,0,0
Shawn Williams,/players/W/WillSh02.htm,0,0,0,2,0,0,0
