player_name,player_link,l_end,l_tckl,l_guard,mid,r_guard,r_tckl,r_end
DeForest Buckner,/players/B/BuckDe00.htm,0,0,1,0,0,0,0
Tank Carradine,/players/C/CarrCo00.htm,0,1,0,0,1,0,0
Adrian Colbert,/players/C/ColbAd00.htm,0,0,0,1,0,0,0
Brock Coyle,/players/C/CoylBr00.htm,0,0,0,2,0,0,0
Sheldon Day,/players/D/DayxSh00.htm,0,0,0,0,2,0,0
Reuben Foster,/players/F/FostRe00.htm,0,0,1,3,2,0,0
Leon Hall,/players/H/HallLe98.htm,0,0,0,1,0,0,0
Eli Harold,/players/H/HaroEl00.htm,0,0,0,0,0,1,0
Dontae Johnson,/players/J/JohnDo02.htm,1,0,0,0,0,0,0
Aaron Lynch,/players/L/LyncAa00.htm,0,0,0,1,2,0,1
Cassius Marsh,/players/M/MarsCa00.htm,0,0,0,0,1,0,1
Earl Mitchell,/players/M/MitcEa99.htm,0,0,0,1,1,0,0
Eric Reid,/players/R/ReidEr00.htm,0,0,0,2,0,0,0
Solomon Thomas,/players/T/ThomSo00.htm,0,0,0,0,0,1,0
K'Waun Williams,/players/W/WillKW00.htm,0,0,0,0,1,0,0
Ahkello Witherspoon,/players/W/WithAh00.htm,0,0,0,0,0,0,1
Angelo Blackson,/players/B/BlacAn00.htm,0,0,0,1,0,1,0
Jadeveon Clowney,/players/C/ClowJa00.htm,1,0,1,1,2,1,0
Zach Cunningham,/players/C/CunnZa00.htm,2,0,0,2,0,2,0
Brian Cushing,/players/C/CushBr99.htm,0,1,0,0,0,1,0
Brandon Dunn,/players/D/DunnBr00.htm,0,0,1,0,1,0,0
Marcus Gilchrist,/players/G/GilcMa00.htm,0,0,0,0,1,0,0
Andre Hal,/players/H/HalxAn00.htm,0,0,1,0,0,0,0
Joel Heath,/players/H/HeatJo00.htm,0,0,1,0,1,1,0
Kareem Jackson,/players/J/JackKa99.htm,0,0,0,1,0,0,0
Kevin Johnson,/players/J/JohnKe04.htm,1,0,0,0,1,0,0
Benardrick McKinney,/players/M/McKiBe00.htm,0,0,1,0,1,1,0
D.J. Reader,/players/R/ReadD.00.htm,0,0,1,1,1,0,0
Carlos Watkins,/players/W/WatkCa00.htm,1,0,0,0,1,0,0
