player_name,player_link,l_end,l_tckl,l_guard,mid,r_guard,r_tckl,r_end
Tyus Bowser,/players/B/BowsTy00.htm,0,0,0,1,0,0,0
Kamalei Correa,/players/C/CorrKa00.htm,1,0,0,0,0,0,1
Tony Jefferson,/players/J/JeffTo00.htm,0,0,0,0,3,2,1
Matt Judon,/players/J/JudoMa00.htm,0,0,0,0,1,0,0
Anthony Levine,/players/L/LeviAn00.htm,0,0,0,0,0,0,1
C.J. Mosley,/players/M/MoslC.00.htm,0,0,0,0,2,1,1
Michael Pierce,/players/P/PierMi00.htm,0,0,1,0,2,0,0
Patrick Ricard,/players/R/RicaPa00.htm,1,0,0,0,0,0,0
Za'Darius Smith,/players/S/SmitZa00.htm,0,0,0,0,0,1,1
Terrell Suggs,/players/S/SuggTe99.htm,0,0,0,0,1,1,1
Brent Urban,/players/U/UrbaBr00.htm,0,0,1,0,0,0,0
Lardarius Webb,/players/W/WebbLa99.htm,0,0,0,1,0,0,0
Eric Weddle,/players/W/WeddEr99.htm,0,0,0,0,1,0,0
Brandon Williams,/players/W/WillBr02.htm,0,0,0,0,0,1,0
Geno Atkins,/players/A/AtkiGe99.htm,1,0,3,2,0,0,0
Andrew Billings,/players/B/BillAn00.htm,0,0,0,1,0,0,0
Darqueze Dennard,/players/D/DennDa00.htm,2,0,0,0,0,0,0
Carlos Dunlap,/players/D/DunlCa99.htm,0,1,0,0,0,0,0
Clayton Fejedelem,/players/F/FejeCl00.htm,1,1,1,0,0,0,0
Ryan Glasgow,/players/G/GlasRy00.htm,0,0,0,0,0,1,0
George Iloka,/players/I/IlokGe00.htm,1,1,0,0,0,0,1
Michael Johnson,/players/J/JohnMi98.htm,0,0,1,0,0,0,0
Dre Kirkpatrick,/players/K/KirkDr00.htm,0,2,1,1,0,0,1
Kevin Minter,/players/M/MintKe00.htm,3,3,1,0,1,0,2
Vincent Rey,/players/R/ReyxVi00.htm,1,1,3,0,2,2,1
Josh Shaw,/players/S/ShawJo00.htm,0,0,1,0,0,0,0
Pat Sims,/players/S/SimsPa99.htm,1,3,0,0,0,0,0
Chris Smith,/players/S/SmitCh03.htm,0,0,0,0,1,0,0
Nick Vigil,/players/V/VigiNi00.htm,1,2,2,0,0,1,0
Jordan Willis,/players/W/WillJo09.htm,1,0,0,0,0,0,0
