player_name,player_link,l_end,l_tckl,l_guard,mid,r_guard,r_tckl,r_end
Geno Atkins,/players/A/AtkiGe99.htm,0,0,0,0,2,0,0
Brandon Bell,/players/B/BellBr01.htm,0,0,1,1,0,0,0
Andrew Billings,/players/B/BillAn00.htm,0,0,1,0,0,0,0
Ryan Glasgow,/players/G/GlasRy00.htm,0,1,0,0,0,0,1
George Iloka,/players/I/IlokGe00.htm,0,2,1,1,0,0,0
Michael Johnson,/players/J/JohnMi98.htm,0,0,0,0,1,0,0
Dre Kirkpatrick,/players/K/KirkDr00.htm,0,0,0,0,0,2,0
Hardy Nickerson,/players/N/NickHa02.htm,0,1,2,0,1,0,0
Vincent Rey,/players/R/ReyxVi00.htm,0,0,0,0,1,0,0
Josh Shaw,/players/S/ShawJo00.htm,0,0,0,0,1,0,0
Pat Sims,/players/S/SimsPa99.htm,0,1,1,0,1,0,0
Jordan Willis,/players/W/WillJo09.htm,0,1,1,0,1,0,0
Shawn Williams,/players/W/WillSh02.htm,0,0,1,0,0,0,0
Maurice Canady,/players/C/CanaMa00.htm,0,0,0,0,1,0,0
Carl Davis,/players/D/DaviCa01.htm,0,0,2,0,0,0,0
Marlon Humphrey,/players/H/HumpMa00.htm,1,0,0,0,0,0,0
Tony Jefferson,/players/J/JeffTo00.htm,0,3,2,0,0,0,0
Matt Judon,/players/J/JudoMa00.htm,0,0,1,0,1,0,0
C.J. Mosley,/players/M/MoslC.00.htm,0,0,1,0,3,0,0
Patrick Onwuasor,/players/O/OnwuPa00.htm,0,0,3,0,1,0,0
Michael Pierce,/players/P/PierMi00.htm,0,0,0,0,2,0,0
Za'Darius Smith,/players/S/SmitZa00.htm,0,0,1,0,1,0,0
Terrell Suggs,/players/S/SuggTe99.htm,0,0,0,0,3,0,0
Eric Weddle,/players/W/WeddEr99.htm,0,0,0,0,1,0,0
Brandon Williams,/players/W/WillBr02.htm,0,0,3,0,3,0,0
