player_name,player_link
Calais Campbell,/players/C/CampCa99.htm,0,0,1,0,0,0,0
Barry Church,/players/C/ChurBa99.htm,0,0,1,0,1,0,0
Marcell Dareus,/players/D/DareMa00.htm,0,0,0,0,1,0,1
Tashaun Gipson,/players/G/GipsTa00.htm,0,1,1,0,0,0,1
Myles Jack,/players/J/JackMy00.htm,0,0,1,0,0,0,0
Abry Jones,/players/J/JoneAb00.htm,0,0,1,0,0,0,0
Tyler Patmon,/players/P/PatmTy00.htm,0,0,0,0,0,0,1
Paul Posluszny,/players/P/PoluPa99.htm,0,0,4,0,1,0,0
Jalen Ramsey,/players/R/RamsJa00.htm,0,0,0,0,0,0,1
Telvin Smith,/players/S/SmitTe01.htm,0,1,1,0,0,0,0
Dawuane Smoot,/players/S/SmooDa00.htm,0,0,1,0,0,1,0
James Burgess,/players/B/BurgJa01.htm,0,2,1,0,5,2,1
Trevon Coley,/players/C/ColeTr01.htm,0,0,1,0,1,2,0
Myles Garrett,/players/G/GarrMy00.htm,1,0,0,0,2,0,0
Derrick Kindred,/players/K/KindDe00.htm,0,0,1,0,1,1,0
Christian Kirksey,/players/K/KirkCh00.htm,1,1,1,0,0,2,0
Jason McCourty,/players/M/McCoJa99.htm,0,0,1,0,0,0,0
Carl Nassib,/players/N/NassCa00.htm,0,0,1,0,1,0,0
Emmanuel Ogbah,/players/O/OgbaEm00.htm,0,0,0,0,1,1,0
Larry Ogunjobi,/players/O/OgunLa00.htm,0,1,1,1,2,0,0
Nate Orchard,/players/O/OrchNa00.htm,0,0,0,0,1,1,0
Jabrill Peppers,/players/P/PeppJa00.htm,0,0,1,0,0,1,0
Joe Schobert,/players/S/SchoJo00.htm,2,1,1,0,3,2,0
Danny Shelton,/players/S/ShelDa01.htm,0,0,1,0,2,2,0
Jamar Taylor,/players/T/TaylJa01.htm,0,0,0,0,1,1,0
