player_name,player_link,l_end,l_tckl,l_guard,mid,r_guard,r_tckl,r_end
Kwon Alexander,/players/A/AlexKw00.htm,1,0,1,1,1,0,0
Robert Ayers,/players/A/AyerRo99.htm,0,0,0,2,0,0,0
Chris Baker,/players/B/BakeCh99.htm,0,0,0,0,2,0,0
Kendell Beckwith,/players/B/BeckKe00.htm,0,0,0,0,0,1,0
Will Clarke,/players/C/ClarWi00.htm,0,0,0,1,0,0,0
Chris Conte,/players/C/ContCh00.htm,0,0,0,0,1,0,0
Lavonte David,/players/D/DaviLa00.htm,0,0,1,2,2,0,1
Justin Evans,/players/E/EvanJu00.htm,0,0,0,0,1,0,0
Brent Grimes,/players/G/GrimBr20.htm,0,0,0,0,0,0,1
Robert McClain,/players/M/McClRo98.htm,0,0,1,0,0,0,0
Gerald McCoy,/players/M/McCoGe99.htm,0,0,0,2,2,2,0
Ryan Russell,/players/R/RussRy00.htm,0,0,0,1,0,0,0
T.J. Ward,/players/W/WardT.99.htm,0,0,0,0,1,0,0
Kiko Alonso,/players/A/AlonKi00.htm,0,0,0,2,1,1,0
Andre Branch,/players/B/BranAn00.htm,0,0,0,0,0,1,0
Davon Godchaux,/players/G/GodcDa00.htm,2,0,0,2,1,0,0
Charles Harris,/players/H/HarrCh03.htm,0,0,0,0,0,1,0
William Hayes,/players/H/HayeWi99.htm,0,0,0,1,0,1,0
Xavien Howard,/players/H/HowaXa00.htm,2,0,0,0,0,0,0
Reshad Jones,/players/J/JoneRe99.htm,0,0,0,1,2,0,0
T.J. McDonald,/players/M/McDoTJ00.htm,1,0,0,0,1,1,0
Ndamukong Suh,/players/S/SuhxNd99.htm,0,0,0,0,0,2,0
Lawrence Timmons,/players/T/TimmLa99.htm,1,0,0,0,0,2,0
Cameron Wake,/players/W/WakeCa00.htm,0,0,0,0,0,1,0
