player_name,player_link,l_end,l_tckl,l_guard,mid,r_guard,r_tckl,r_end
Jadeveon Clowney,/players/C/ClowJa00.htm,1,0,0,2,1,1,0
Dylan Cole,/players/C/ColeDy00.htm,0,0,0,2,0,1,0
Zach Cunningham,/players/C/CunnZa00.htm,0,1,0,3,1,1,0
Brian Cushing,/players/C/CushBr99.htm,0,1,0,0,0,0,0
Treston Decoud,/players/D/DecoTr00.htm,0,0,0,0,0,0,2
Kurtis Drummond,/players/D/DrumKu01.htm,0,0,0,0,0,1,0
Brandon Dunn,/players/D/DunnBr00.htm,0,2,0,1,0,0,0
Marcus Gilchrist,/players/G/GilcMa00.htm,0,0,0,3,0,0,2
Andre Hal,/players/H/HalxAn00.htm,1,0,0,3,0,0,0
Joel Heath,/players/H/HeatJo00.htm,0,0,0,1,0,0,0
Benardrick McKinney,/players/M/McKiBe00.htm,1,0,0,2,1,0,1
Brian Peters,/players/P/PeteBr00.htm,0,0,0,1,0,0,0
Eddie Pleasant,/players/P/PleaEd00.htm,0,0,0,0,0,0,1
Carlos Watkins,/players/W/WatkCa00.htm,0,2,0,3,0,0,0
Darius Butler,/players/B/ButlDa99.htm,0,0,0,1,0,0,0
Matthias Farley,/players/F/FarlMa00.htm,2,0,0,1,0,0,1
Clayton Geathers,/players/G/GeatCl00.htm,0,0,0,2,0,1,0
T.J. Green,/players/G/GreeT.00.htm,0,1,0,1,0,0,0
Margus Hunt,/players/H/HuntMa00.htm,1,0,0,1,0,0,0
Anthony Johnson,/players/J/JohnAn04.htm,1,0,0,0,0,0,0
Barkevious Mingo,/players/M/MingBa00.htm,0,1,0,0,0,0,1
Antonio Morrison,/players/M/MorrAn01.htm,2,0,0,1,0,0,0
Hassan Ridgeway,/players/R/RidgHa00.htm,1,0,0,0,0,0,0
Jabaal Sheard,/players/S/SheaJa00.htm,0,0,0,2,0,0,0
Grover Stewart,/players/S/StewGr00.htm,0,0,0,2,0,1,0
Anthony Walker,/players/W/WalkAn01.htm,0,0,0,1,0,2,1
Quincy Wilson,/players/W/WilsQu01.htm,1,0,0,0,0,0,0
Al Woods,/players/W/WoodAl99.htm,0,0,0,3,0,1,0
