player_name,player_link,l_end,l_tckl,l_guard,mid,r_guard,r_tckl,r_end
Allen Bailey,/players/B/BailAl00.htm,0,1,0,0,0,2,0
Phillip Gaines,/players/G/GainPh00.htm,0,0,0,2,0,0,0
Justin Houston,/players/H/HousJu00.htm,0,0,0,0,1,0,0
Derrick Johnson,/players/J/JohnDe25.htm,0,1,2,1,0,1,0
Chris Jones,/players/J/JoneCh09.htm,0,1,0,0,0,0,0
Bennie Logan,/players/L/LogaBe00.htm,0,0,2,1,0,0,0
Roy Miller,/players/M/MillRo99.htm,0,0,0,1,0,0,0
Eric Murray,/players/M/MurrEr00.htm,0,0,0,1,0,0,0
Ron Parker,/players/P/ParkRo01.htm,1,0,1,2,0,0,0
Kevin Pierre-Louis,/players/P/PierKe00.htm,0,0,0,1,0,0,0
Daniel Sorensen,/players/S/SoreDa01.htm,0,1,1,1,0,0,0
Frank Zombo,/players/Z/ZombFr00.htm,0,2,0,0,0,0,0
Jadeveon Clowney,/players/C/ClowJa00.htm,0,0,0,2,0,0,0
Dylan Cole,/players/C/ColeDy00.htm,1,1,0,0,0,0,1
Christian Covington,/players/C/CoviCh00.htm,0,0,0,0,0,2,0
Zach Cunningham,/players/C/CunnZa00.htm,1,1,0,0,0,2,1
Brandon Dunn,/players/D/DunnBr00.htm,1,0,0,1,0,0,0
Marcus Gilchrist,/players/G/GilcMa00.htm,0,0,0,2,0,0,1
Andre Hal,/players/H/HalxAn00.htm,0,0,1,2,2,0,2
Joel Heath,/players/H/HeatJo00.htm,1,0,0,0,0,0,2
Johnathan Joseph,/players/J/JoseJo20.htm,0,0,0,0,1,0,2
Ufomba Kamalu,/players/K/KamaUf00.htm,1,0,0,0,0,0,0
Benardrick McKinney,/players/M/McKiBe00.htm,0,1,1,0,1,1,0
Eddie Pleasant,/players/P/PleaEd00.htm,0,0,0,0,0,0,1
D.J. Reader,/players/R/ReadD.00.htm,0,2,0,0,0,1,1
Brennan Scarlett,/players/S/ScarBr00.htm,1,1,0,0,0,0,2
J.J. Watt,/players/W/WattJ.00.htm,0,1,0,0,0,1,0
