player_name,player_link
Caleb Brantley,/players/B/BranCa00.htm,0,0,0,0,1,0,0
Trevon Coley,/players/C/ColeTr01.htm,0,0,0,2,0,1,0
Justin Currie,/players/C/CurrJu00.htm,0,0,0,1,0,0,0
Myles Garrett,/players/G/GarrMy00.htm,0,0,1,0,0,0,0
Christian Kirksey,/players/K/KirkCh00.htm,0,0,0,1,1,1,0
Jason McCourty,/players/M/McCoJa99.htm,0,2,0,1,0,0,0
Kai Nacua,/players/N/NacuKa00.htm,0,0,1,0,0,0,0
Carl Nassib,/players/N/NassCa00.htm,0,0,0,0,1,0,0
Larry Ogunjobi,/players/O/OgunLa00.htm,0,0,0,1,1,0,0
Jabrill Peppers,/players/P/PeppJa00.htm,0,1,0,1,0,0,0
Joe Schobert,/players/S/SchoJo00.htm,0,1,0,4,3,4,0
Danny Shelton,/players/S/ShelDa01.htm,0,0,0,1,0,1,0
Jamar Taylor,/players/T/TaylJa01.htm,0,0,0,0,0,1,1
Tyson Alualu,/players/A/AluaTy99.htm,0,1,0,2,2,1,0
Anthony Chickillo,/players/C/ChicAn00.htm,0,0,0,1,0,0,0
Sean Davis,/players/D/DaviSe00.htm,0,0,0,1,1,0,0
William Gay,/players/G/GayxWi99.htm,0,0,0,1,0,0,0
Javon Hargrave,/players/H/HargJa00.htm,0,0,0,1,0,0,0
Mike Hilton,/players/H/HiltMi01.htm,0,0,0,1,0,0,0
Arthur Moats,/players/M/MoatAr00.htm,0,0,0,1,0,0,0
Sean Spence,/players/S/SpenSe00.htm,0,0,0,3,1,1,0
Stephon Tuitt,/players/T/TuitSt00.htm,0,0,0,3,0,1,0
Leterrius Walton,/players/W/WaltLe00.htm,0,0,0,1,0,0,0
T.J. Watt,/players/W/WattT.00.htm,0,0,1,1,1,1,0
Vince Williams,/players/W/WillVi01.htm,0,0,0,1,0,1,0
