player_name,player_link,l_end,l_tckl,l_guard,mid,r_guard,r_tckl,r_end
Mike Adams,/players/A/AdamMi21.htm,1,0,0,0,0,0,0
Mario Addison,/players/A/AddiMa00.htm,0,0,0,0,0,1,0
James Bradberry,/players/B/BradJa00.htm,0,0,0,0,0,1,0
Thomas Davis,/players/D/DaviTh20.htm,0,0,0,0,0,3,0
Charles Johnson,/players/J/JohnCh08.htm,0,0,0,0,0,1,0
Colin Jones,/players/J/JoneCo01.htm,0,0,0,0,0,3,1
Luke Kuechly,/players/K/KuecLu00.htm,0,0,0,0,0,1,1
Star Lotulelei,/players/L/LotuSt00.htm,0,0,0,0,0,1,1
Julius Peppers,/players/P/PeppJu99.htm,0,1,0,0,0,0,0
Kawann Short,/players/S/ShorKa00.htm,0,0,0,1,0,0,0
Shaq Thompson,/players/T/ThomSh01.htm,0,1,0,0,0,0,0
Ezekiel Ansah,/players/A/AnsaEz00.htm,0,0,0,0,0,0,1
Jarrad Davis,/players/D/DaviJa01.htm,0,0,0,3,0,0,0
Quandre Diggs,/players/D/DiggQu00.htm,0,0,0,1,0,0,0
George Johnson,/players/J/JohnGe00.htm,0,0,0,0,0,1,0
Nevin Lawson,/players/L/LawsNe00.htm,0,2,0,0,0,0,0
Jeremiah Ledbetter,/players/L/LedbJe00.htm,0,0,0,1,0,0,0
Haloti Ngata,/players/N/NgatHa20.htm,0,0,0,0,0,1,0
Glover Quin,/players/Q/QuinGl99.htm,0,1,0,2,0,0,0
Akeem Spence,/players/S/SpenAk00.htm,0,0,0,1,0,0,0
Jeremiah Valoaga,/players/V/ValoJe00.htm,1,0,0,0,0,0,0
Cornelius Washington,/players/W/WashCo00.htm,0,1,0,0,0,0,0
Tahir Whitehead,/players/W/WhitTa00.htm,0,1,0,1,0,1,0
Tavon Wilson,/players/W/WilsTa00.htm,0,4,0,0,0,0,1
Anthony Zettel,/players/Z/ZettAn00.htm,0,0,0,3,0,0,0
