player_name,player_link
Ezekiel Ansah,/players/A/AnsaEz00.htm,0,0,0,5,0,0,0
Jarrad Davis,/players/D/DaviJa01.htm,1,1,0,5,0,0,0
Quandre Diggs,/players/D/DiggQu00.htm,1,0,1,0,0,0,1
Jeremiah Ledbetter,/players/L/LedbJe00.htm,0,0,0,1,0,0,0
Glover Quin,/players/Q/QuinGl99.htm,1,1,0,0,0,0,0
Jalen Reeves-Maybin,/players/R/ReevJa00.htm,0,1,0,0,0,0,0
A'Shawn Robinson,/players/R/RobiAS00.htm,0,0,0,0,1,0,0
Darius Slay,/players/S/SlayDa00.htm,0,0,1,0,0,0,0
Akeem Spence,/players/S/SpenAk00.htm,0,0,0,0,1,0,0
Cornelius Washington,/players/W/WashCo00.htm,0,0,0,0,1,0,0
Tahir Whitehead,/players/W/WhitTa00.htm,0,1,0,2,0,0,1
Paul Worrilow,/players/W/WorrPa00.htm,0,0,0,2,1,0,0
Anthony Zettel,/players/Z/ZettAn00.htm,0,0,0,2,0,0,0
Kwon Alexander,/players/A/AlexKw00.htm,2,0,0,2,0,0,0
Robert Ayers,/players/A/AyerRo99.htm,0,1,0,0,0,0,0
Chris Baker,/players/B/BakeCh99.htm,0,0,0,1,0,0,0
Kendell Beckwith,/players/B/BeckKe00.htm,1,0,0,0,0,0,1
Will Clarke,/players/C/ClarWi00.htm,0,0,1,0,0,0,0
Chris Conte,/players/C/ContCh00.htm,0,0,1,1,1,0,0
Lavonte David,/players/D/DaviLa00.htm,1,0,0,2,0,0,0
Javien Elliott,/players/E/ElliJa01.htm,0,0,0,0,0,1,0
Brent Grimes,/players/G/GrimBr20.htm,0,0,0,0,0,0,1
Ryan Russell,/players/R/RussRy00.htm,0,0,0,1,0,0,0
Sealver Siliga,/players/S/SiliSe00.htm,0,0,0,0,0,0,1
Ryan Smith,/players/S/SmitRy00.htm,2,1,0,0,0,0,0
