player_name,player_link
Cliff Avril,/players/A/AvriCl99.htm,0,0,0,1,0,0,0
Michael Bennett,/players/B/BennMi99.htm,0,0,1,1,0,1,0
Kam Chancellor,/players/C/ChanKa99.htm,0,1,0,0,0,1,1
Nazair Jones,/players/J/JoneNa00.htm,0,0,0,1,0,0,0
Jeremy Lane,/players/L/LaneJe00.htm,1,0,0,0,0,0,0
Jarran Reed,/players/R/ReedJa02.htm,0,0,0,1,0,0,0
Sheldon Richardson,/players/R/RichSh00.htm,0,0,1,1,0,0,0
Richard Sherman,/players/S/SherRi00.htm,0,0,0,0,0,0,1
Garrison Smith,/players/S/SmitGa01.htm,0,0,0,1,0,0,0
Marcus Smith,/players/S/SmitMa03.htm,0,0,0,1,0,0,0
Earl Thomas,/players/T/ThomEa99.htm,0,0,0,0,0,0,1
Bobby Wagner,/players/W/WagnBo00.htm,0,3,0,3,1,1,2
Michael Wilhoite,/players/W/WilhMi00.htm,1,0,0,2,0,0,0
K.J. Wright,/players/W/WrigK.00.htm,0,3,1,0,0,0,1
Kevin Byard,/players/B/ByarKe01.htm,0,1,1,0,0,1,0
Jurrell Casey,/players/C/CaseJu00.htm,1,0,0,0,1,1,0
Adoree' Jackson,/players/J/JackAd00.htm,0,0,0,0,0,0,1
Austin Johnson,/players/J/JohnAu01.htm,0,1,0,1,0,0,0
David King,/players/K/KingDa00.htm,0,0,1,0,0,0,0
Brice McCain,/players/M/McCaBr99.htm,1,0,0,0,0,0,0
Derrick Morgan,/players/M/MorgDe99.htm,0,1,0,1,0,0,0
Brian Orakpo,/players/O/OrakBr99.htm,0,0,0,1,1,0,0
Erik Walden,/players/W/WaldEr99.htm,1,0,0,0,0,0,0
Avery Williamson,/players/W/WillAv00.htm,1,1,0,0,2,0,0
Wesley Woodyard,/players/W/WoodWe20.htm,0,0,1,0,1,2,0
