player_name,player_link,l_end,l_tckl,l_guard,mid,r_guard,r_tckl,r_end
David Amerson,/players/A/AmerDa00.htm,0,0,0,0,0,1,1
Denico Autry,/players/A/AutrDe00.htm,0,0,0,0,0,0,1
T.J. Carrie,/players/C/CarrTr00.htm,0,1,0,0,0,0,0
James Cowser,/players/C/CowsJa00.htm,0,0,0,1,0,0,1
Mario Edwards,/players/E/EdwaMa01.htm,0,0,0,0,1,0,0
Justin Ellis,/players/E/ElliJu01.htm,0,0,2,2,0,0,1
Treyvon Hester,/players/H/HestTr00.htm,0,0,1,1,0,0,0
Bruce Irvin,/players/I/IrviBr00.htm,1,0,2,0,1,0,2
Cory James,/players/J/JameCo00.htm,1,2,1,2,1,1,0
Karl Joseph,/players/J/JoseKa00.htm,0,0,1,2,0,1,0
Marquel Lee,/players/L/LeexMa01.htm,0,0,1,2,0,1,1
Khalil Mack,/players/M/MackKh00.htm,0,1,1,2,2,0,1
Nicholas Morrow,/players/M/MorrNi00.htm,0,0,0,0,0,0,2
Reggie Nelson,/players/N/NelsRe99.htm,2,0,0,0,0,0,0
Eddie Vanderdoes,/players/V/VandEd00.htm,1,0,0,0,0,0,0
Ryan Anderson,/players/A/AndeRy00.htm,0,0,0,1,0,0,0
Bashaud Breeland,/players/B/BreeBa00.htm,1,0,0,0,0,0,0
Zach Brown,/players/B/BrowZa00.htm,1,0,0,0,1,0,0
William Compton,/players/C/CompWi00.htm,0,0,0,1,0,0,0
Kendall Fuller,/players/F/FullKe00.htm,0,0,0,1,0,0,0
Matthew Ioannidis,/players/I/IoanMa01.htm,1,0,0,0,0,0,0
Ryan Kerrigan,/players/K/KerrRy00.htm,1,0,0,0,0,0,2
Montae Nicholson,/players/N/NichMo00.htm,0,0,1,0,0,0,0
Josh Norman,/players/N/NormJo01.htm,0,0,0,0,0,0,1
Preston Smith,/players/S/SmitPr00.htm,1,0,0,0,0,0,0
Martrell Spaight,/players/S/SpaiMa00.htm,0,0,0,0,1,0,0
D.J. Swearinger,/players/S/SweaDJ00.htm,1,0,0,0,0,0,0
