player_name,player_link,l_end,l_tckl,l_guard,mid,r_guard,r_tckl,r_end
Tyson Alualu,/players/A/AluaTy99.htm,0,1,0,0,0,0,2
Sean Davis,/players/D/DaviSe00.htm,0,0,0,0,0,0,1
Bud Dupree,/players/D/DuprAl00.htm,0,1,0,0,0,1,1
Javon Hargrave,/players/H/HargJa00.htm,0,0,0,0,1,0,0
Cameron Heyward,/players/H/HeywCa01.htm,0,1,0,0,0,1,1
Mike Hilton,/players/H/HiltMi01.htm,0,0,1,0,0,0,0
Mike Mitchell,/players/M/MitcMi99.htm,3,1,1,0,0,2,1
Ryan Shazier,/players/S/ShazRy00.htm,1,1,2,0,2,0,1
Leterrius Walton,/players/W/WaltLe00.htm,0,0,2,0,0,0,0
J.J. Wilcox,/players/W/WilcJ.00.htm,2,0,0,0,0,0,1
Vince Williams,/players/W/WillVi01.htm,1,0,0,0,1,0,3
Jonathan Bullard,/players/B/BullJo00.htm,0,0,1,0,0,0,1
Quintin Demps,/players/D/DempQu99.htm,0,0,1,0,0,0,0
Eddie Goldman,/players/G/GoldEd00.htm,0,0,0,0,2,0,0
Akiem Hicks,/players/H/HickAk00.htm,0,2,0,0,2,0,0
Christian Jones,/players/J/JoneCh05.htm,0,1,0,0,0,0,0
Pernell McPhee,/players/M/McPhPe00.htm,0,0,0,0,2,0,0
John Timu,/players/T/TimuJo00.htm,0,1,0,0,0,0,0
Danny Trevathan,/players/T/TrevDa00.htm,0,0,3,0,2,0,0
Willie Young,/players/Y/YounWi99.htm,0,0,1,0,0,0,0
