player_name,player_link
Lorenzo Alexander,/players/A/AlexLo99.htm,0,0,0,0,0,1,0
Preston Brown,/players/B/BrowPr00.htm,2,2,0,4,1,0,1
Deandre Coleman,/players/C/ColeDe01.htm,0,0,0,1,0,0,0
Ryan Davis,/players/D/DaviRy00.htm,0,0,1,0,0,0,0
Ramon Humber,/players/H/HumbRa00.htm,0,0,2,1,0,1,0
Micah Hyde,/players/H/HydeMi00.htm,1,0,0,1,0,0,0
Matt Milano,/players/M/MilaMa00.htm,1,1,1,0,0,0,1
Jordan Poyer,/players/P/PoyeJo00.htm,0,0,1,1,0,0,0
Cedric Thornton,/players/T/ThorCe00.htm,0,0,1,0,0,0,0
Adolphus Washington,/players/W/WashAd00.htm,0,0,0,1,0,1,0
TreDavious White,/players/W/WhitTr01.htm,1,1,1,1,1,0,0
Kyle Williams,/players/W/WillKy20.htm,0,0,1,2,0,0,0
Shareece Wright,/players/W/WrigSh00.htm,2,2,0,0,1,0,0
Eddie Yarbrough,/players/Y/YarbEd01.htm,0,0,0,1,0,0,0
Malcom Brown,/players/B/BrowMa01.htm,0,1,0,2,1,0,0
Patrick Chung,/players/C/ChunPa99.htm,1,0,0,1,1,0,0
Marquis Flowers,/players/F/FlowMa00.htm,0,0,1,1,1,0,2
Trey Flowers,/players/F/FlowTr00.htm,2,1,1,0,0,2,0
Stephon Gilmore,/players/G/GilmSt00.htm,0,0,0,0,0,0,1
Lawrence Guy,/players/G/GuyxLa00.htm,0,0,0,1,0,0,0
Ricky Jean-Francois,/players/J/JeanRi99.htm,0,0,0,0,0,1,0
Eric Lee,/players/L/LeexEr00.htm,0,1,0,0,0,1,0
Devin McCourty,/players/M/McCoDe99.htm,1,0,1,1,0,0,0
Elandon Roberts,/players/R/RobeEl00.htm,1,0,1,0,1,1,0
