player_name,player_link
Lorenzo Alexander,/players/A/AlexLo99.htm,0,0,0,1,0,0,0
Preston Brown,/players/B/BrowPr00.htm,0,0,0,4,1,0,0
Deandre Coleman,/players/C/ColeDe01.htm,0,0,0,1,0,0,0
Jerry Hughes,/players/H/HughJe99.htm,1,0,1,1,0,1,0
Ramon Humber,/players/H/HumbRa00.htm,0,0,0,1,0,0,1
Shaq Lawson,/players/L/LawsSh00.htm,0,0,0,2,0,0,2
Matt Milano,/players/M/MilaMa00.htm,1,0,1,0,0,0,0
Jordan Poyer,/players/P/PoyeJo00.htm,0,0,0,0,0,0,1
Kyle Williams,/players/W/WillKy20.htm,0,0,0,1,0,0,0
Eddie Yarbrough,/players/Y/YarbEd01.htm,0,0,0,0,0,1,1
Allen Bailey,/players/B/BailAl00.htm,0,1,0,0,0,0,0
Justin Houston,/players/H/HousJu00.htm,0,0,0,0,1,2,0
Jarvis Jenkins,/players/J/JenkJa01.htm,0,0,0,1,0,0,0
Derrick Johnson,/players/J/JohnDe25.htm,0,0,0,1,0,1,1
Chris Jones,/players/J/JoneCh09.htm,0,0,0,1,0,0,0
Bennie Logan,/players/L/LogaBe00.htm,0,1,0,2,1,0,0
Terrance Mitchell,/players/M/MitcTe00.htm,0,0,0,1,0,0,0
Steven Nelson,/players/N/NelsSt01.htm,0,0,0,1,0,0,0
Rakeem Nunez-Roches,/players/N/NuneRa00.htm,1,1,0,2,0,0,0
Ron Parker,/players/P/ParkRo01.htm,1,1,0,0,0,0,0
Marcus Peters,/players/P/PeteMa00.htm,0,0,0,0,0,0,3
Kevin Pierre-Louis,/players/P/PierKe00.htm,1,0,0,1,0,0,0
Reggie Ragland,/players/R/RaglRe00.htm,0,0,0,6,0,0,0
Daniel Sorensen,/players/S/SoreDa01.htm,1,0,0,2,0,1,0
Frank Zombo,/players/Z/ZombFr00.htm,3,1,0,0,0,0,0
