player_name,player_link,l_end,l_tckl,l_guard,mid,r_guard,r_tckl,r_end
Angelo Blackson,/players/B/BlacAn00.htm,1,0,0,1,0,0,0
Jadeveon Clowney,/players/C/ClowJa00.htm,0,0,0,0,1,0,1
Kurtis Drummond,/players/D/DrumKu01.htm,0,1,0,0,0,0,1
Marcus Gilchrist,/players/G/GilcMa00.htm,0,0,0,1,0,0,0
Andre Hal,/players/H/HalxAn00.htm,1,0,0,0,0,0,2
Lamarr Houston,/players/H/HousLa99.htm,1,0,1,0,0,0,0
Kevin Johnson,/players/J/JohnKe04.htm,2,0,0,0,0,0,0
Johnathan Joseph,/players/J/JoseJo20.htm,0,0,0,0,0,0,1
Benardrick McKinney,/players/M/McKiBe00.htm,1,0,0,0,0,0,0
Corey Moore,/players/M/MoorCo00.htm,1,1,0,0,0,0,0
D.J. Reader,/players/R/ReadD.00.htm,0,0,0,0,0,1,0
Brennan Scarlett,/players/S/ScarBr00.htm,2,0,0,0,0,0,0
Carlos Watkins,/players/W/WatkCa00.htm,1,0,0,0,0,1,0
Marcus Williams,/players/W/WillMa03.htm,0,1,0,0,0,0,0
Mark Barron,/players/B/BarrMa00.htm,1,2,0,0,0,1,1
Connor Barwin,/players/B/BarwCo99.htm,0,1,0,0,0,0,0
Michael Brockers,/players/B/BrocMi00.htm,0,0,0,1,1,0,0
Aaron Donald,/players/D/DonaAa00.htm,0,0,0,1,0,0,1
Morgan Fox,/players/F/FoxxMo00.htm,0,0,0,1,0,0,0
John Johnson,/players/J/JohnJo10.htm,0,0,0,1,0,1,1
Lamarcus Joyner,/players/J/JoynLa00.htm,0,1,0,1,0,0,1
Matt Longacre,/players/L/LongMa00.htm,0,0,0,1,0,1,0
Alec Ogletree,/players/O/OgleAl00.htm,0,0,0,3,0,0,0
Tyrunn Walker,/players/W/WalkTy00.htm,0,0,0,2,0,1,0
Ethan Westbrooks,/players/W/WestEt00.htm,0,0,0,3,0,1,0
