player_name,player_link,l_end,l_tckl,l_guard,mid,r_guard,r_tckl,r_end
Tyson Alualu,/players/A/AluaTy99.htm,0,0,0,1,0,0,0
Artie Burns,/players/B/BurnAr00.htm,0,1,0,0,0,0,0
Sean Davis,/players/D/DaviSe00.htm,0,1,0,3,1,0,0
Bud Dupree,/players/D/DuprAl00.htm,0,2,0,0,0,0,1
Cameron Heyward,/players/H/HeywCa01.htm,0,1,0,1,0,0,0
Mike Hilton,/players/H/HiltMi01.htm,0,1,0,0,0,0,1
Mike Mitchell,/players/M/MitcMi99.htm,0,2,0,2,0,0,0
Ryan Shazier,/players/S/ShazRy00.htm,0,2,0,1,0,0,1
Stephon Tuitt,/players/T/TuitSt00.htm,0,0,0,0,0,2,0
T.J. Watt,/players/W/WattT.00.htm,1,0,0,2,0,0,0
Vince Williams,/players/W/WillVi01.htm,0,0,0,1,0,2,0
Jonathan Bostic,/players/B/BostJo00.htm,1,0,0,3,0,1,2
Pierre Desir,/players/D/DesiPi00.htm,1,1,0,1,0,0,1
Matthias Farley,/players/F/FarlMa00.htm,0,0,0,2,0,0,2
T.J. Green,/players/G/GreeT.00.htm,0,0,0,0,0,1,0
Johnathan Hankins,/players/H/HankJo00.htm,0,0,0,3,0,0,0
Margus Hunt,/players/H/HuntMa00.htm,0,0,0,0,0,0,1
Joey Mbu,/players/M/MbuxJo01.htm,0,0,0,0,0,0,1
Barkevious Mingo,/players/M/MingBa00.htm,0,0,0,0,0,1,0
Antonio Morrison,/players/M/MorrAn01.htm,1,0,1,1,0,3,2
Hassan Ridgeway,/players/R/RidgHa00.htm,0,0,0,0,0,1,0
Jabaal Sheard,/players/S/SheaJa00.htm,1,2,0,1,0,0,1
Grover Stewart,/players/S/StewGr00.htm,1,0,0,0,0,0,0
Al Woods,/players/W/WoodAl99.htm,0,0,1,3,0,0,0
