player_name,player_link,l_end,l_tckl,l_guard,mid,r_guard,r_tckl,r_end
Alex Anzalone,/players/A/AnzaAl00.htm,0,0,0,1,0,0,0
Tyeler Davison,/players/D/DaviTy01.htm,1,0,1,0,0,0,0
Cameron Jordan,/players/J/JordCa00.htm,0,0,0,1,0,1,0
A.J. Klein,/players/K/KleiAJ00.htm,1,1,2,2,0,0,2
Marshon Lattimore,/players/L/LattMa01.htm,0,0,0,1,0,0,0
Alex Okafor,/players/O/OkafAl00.htm,2,0,0,2,0,0,0
David Onyemata,/players/O/OnyeDa00.htm,1,0,1,1,0,0,0
Sheldon Rankins,/players/R/RankSh00.htm,0,0,1,0,0,1,0
Craig Robertson,/players/R/RobeCr00.htm,0,0,0,0,0,0,1
Manti Te'o,/players/T/TeoxMa00.htm,0,2,0,1,0,0,1
Kenny Vaccaro,/players/V/VaccKe00.htm,0,0,0,2,0,0,0
Marcus Williams,/players/W/WillMa08.htm,0,0,1,1,0,0,0
P.J. Williams,/players/W/WillP.00.htm,0,0,0,1,0,0,2
Anthony Barr,/players/B/BarrAn00.htm,0,0,0,1,1,1,0
Everson Griffen,/players/G/GrifEv99.htm,1,1,1,0,1,1,0
Danielle Hunter,/players/H/HuntDa01.htm,0,0,0,1,0,0,0
Tom Johnson,/players/J/JohnTo01.htm,0,0,0,0,0,1,0
Linval Joseph,/players/J/JoseLi99.htm,0,0,0,2,1,1,0
Eric Kendricks,/players/K/KendEr00.htm,0,0,0,2,0,2,0
Andrew Sendejo,/players/S/SendAn00.htm,0,0,1,0,0,0,1
Harrison Smith,/players/S/SmitHa00.htm,0,0,0,1,0,1,0
Shamar Stephen,/players/S/StepSh00.htm,0,0,2,0,0,2,0
Trae Waynes,/players/W/WaynTr00.htm,0,0,0,2,0,0,1
