player_name,player_link,l_end,l_tckl,l_guard,mid,r_guard,r_tckl,r_end
Deone Bucannon,/players/B/BucaDe00.htm,0,1,0,2,0,0,1
Karlos Dansby,/players/D/DansKa20.htm,1,0,0,0,0,1,1
Chandler Jones,/players/J/JoneCh03.htm,0,1,0,1,0,0,1
Tyrann Mathieu,/players/M/MathTy00.htm,1,0,0,0,0,0,0
Josh Mauro,/players/M/MaurJo00.htm,0,1,1,0,0,0,0
Harlan Miller,/players/M/MillHa00.htm,0,1,0,2,0,0,1
Robert Nkemdiche,/players/N/NkemRo00.htm,0,1,0,0,0,0,0
Olsen Pierre,/players/P/PierOl00.htm,0,1,1,0,0,0,0
Haason Reddick,/players/R/ReddHa00.htm,0,0,0,0,0,0,1
Frostee Rucker,/players/R/RuckFr99.htm,1,1,0,0,1,0,0
Michael Bennett,/players/B/BennMi99.htm,0,0,0,0,0,1,0
Frank Clark,/players/C/ClarFr01.htm,0,1,0,1,0,0,0
Justin Coleman,/players/C/ColeJu01.htm,0,0,0,1,1,0,0
Shaquill Griffin,/players/G/GrifSh00.htm,1,0,1,1,0,0,0
Branden Jackson,/players/J/JackBr04.htm,0,1,0,0,0,0,0
Dion Jordan,/players/J/JordDi00.htm,0,0,0,0,1,1,0
Byron Maxwell,/players/M/MaxwBy00.htm,0,1,0,0,1,3,0
Bradley McDougald,/players/M/McDoBr01.htm,0,1,1,0,0,0,0
Jarran Reed,/players/R/ReedJa02.htm,0,1,0,1,0,2,0
Sheldon Richardson,/players/R/RichSh00.htm,0,1,0,0,0,0,0
Garrison Smith,/players/S/SmitGa01.htm,0,0,1,1,0,0,0
Earl Thomas,/players/T/ThomEa99.htm,0,1,0,2,0,1,0
Bobby Wagner,/players/W/WagnBo00.htm,0,0,1,0,0,1,0
Michael Wilhoite,/players/W/WilhMi00.htm,0,1,1,0,1,0,0
K.J. Wright,/players/W/WrigK.00.htm,0,1,1,1,0,2,0
