player_name,player_link
Jamal Adams,/players/A/AdamJa00.htm,0,1,1,1,1,0,0
David Bass,/players/B/BassDa00.htm,0,0,0,2,0,0,0
Demario Davis,/players/D/DaviDe00.htm,2,0,0,2,4,0,0
Jordan Jenkins,/players/J/JenkJo01.htm,1,0,0,2,0,0,0
Darron Lee,/players/L/LeexDa00.htm,0,0,0,1,0,2,0
Josh Martin,/players/M/MartJo02.htm,0,0,0,1,0,0,0
Marcus Maye,/players/M/MayeMa00.htm,0,0,0,0,1,1,0
Steve McLendon,/players/M/McLeSt00.htm,0,1,1,3,0,0,0
Rontez Miles,/players/M/MileRo00.htm,0,0,0,1,0,0,0
Mike Pennel,/players/P/PennMi00.htm,0,0,0,0,0,1,0
Muhammad Wilkerson,/players/W/WilkMu00.htm,0,0,0,3,1,1,0
Leonard Williams,/players/W/WillLe02.htm,0,0,0,0,0,1,0
Zaire Anderson,/players/A/AndeZa01.htm,1,1,0,1,0,0,0
Jamal Carter,/players/C/CartJa02.htm,0,0,0,1,0,0,0
Todd Davis,/players/D/DaviTo01.htm,0,2,0,0,0,0,0
Adam Gotsis,/players/G/GotsAd00.htm,1,0,0,0,0,1,0
Shelby Harris,/players/H/HarrSh00.htm,0,0,0,0,0,1,0
Zach Kerr,/players/K/KerrZa00.htm,0,0,1,0,0,0,0
Brandon Marshall,/players/M/MarsBr01.htm,0,2,0,0,0,0,1
Von Miller,/players/M/MillVo00.htm,0,0,0,1,0,1,1
Will Parks,/players/P/ParkWi01.htm,0,0,0,1,0,0,2
Kyle Peko,/players/P/PekoKy00.htm,0,0,0,1,1,0,0
Shane Ray,/players/R/RayxSh00.htm,0,0,0,0,0,1,0
Darian Stewart,/players/S/StewDa00.htm,0,0,0,1,0,0,0
Aqib Talib,/players/T/TaliAq99.htm,0,0,0,1,0,0,0
DeMarcus Walker,/players/W/WalkDe03.htm,0,0,0,1,0,0,0
