player_name,player_link,l_end,l_tckl,l_guard,mid,r_guard,r_tckl,r_end
Budda Baker,/players/B/BakeBu00.htm,0,1,0,3,1,2,0
Antoine Bethea,/players/B/BethAn20.htm,0,0,0,0,1,0,0
Deone Bucannon,/players/B/BucaDe00.htm,0,2,1,6,0,1,0
Karlos Dansby,/players/D/DansKa20.htm,0,0,2,3,0,0,1
Rodney Gunter,/players/G/GuntRo00.htm,0,0,0,1,1,0,0
Kareem Martin,/players/M/MartKa00.htm,0,0,0,1,0,0,0
Tyrann Mathieu,/players/M/MathTy00.htm,0,0,0,4,0,0,0
Robert Nkemdiche,/players/N/NkemRo00.htm,0,0,0,2,1,1,0
Olsen Pierre,/players/P/PierOl00.htm,0,0,1,0,0,2,0
Frostee Rucker,/players/R/RuckFr99.htm,0,0,0,1,0,0,0
Xavier Williams,/players/W/WillXa00.htm,0,0,0,1,2,0,1
Jadeveon Clowney,/players/C/ClowJa00.htm,0,1,0,0,0,1,0
Zach Cunningham,/players/C/CunnZa00.htm,0,1,0,0,0,0,1
Brandon Dunn,/players/D/DunnBr00.htm,0,0,1,0,0,0,0
Andre Hal,/players/H/HalxAn00.htm,0,0,0,0,0,0,1
Joel Heath,/players/H/HeatJo00.htm,0,1,0,0,1,0,0
Jelani Jenkins,/players/J/JenkJe00.htm,0,1,0,1,0,0,0
Kevin Johnson,/players/J/JohnKe04.htm,0,0,0,1,0,0,0
Johnathan Joseph,/players/J/JoseJo20.htm,0,0,0,0,1,0,0
Ufomba Kamalu,/players/K/KamaUf00.htm,0,0,1,0,0,0,0
Benardrick McKinney,/players/M/McKiBe00.htm,0,0,2,0,1,0,0
D.J. Reader,/players/R/ReadD.00.htm,0,1,0,0,0,0,0
Brennan Scarlett,/players/S/ScarBr00.htm,0,2,0,0,0,0,0
