player_name,player_link,l_end,l_tckl,l_guard,mid,r_guard,r_tckl,r_end
Kentrell Brice,/players/B/BricKe00.htm,0,0,0,1,0,0,0
Kenny Clark,/players/C/ClarKe01.htm,0,1,0,4,1,0,1
Ha Ha Clinton-Dix,/players/C/ClinHa00.htm,0,1,0,0,0,0,0
Mike Daniels,/players/D/DaniMi00.htm,0,0,1,0,0,0,1
Quinton Dial,/players/D/DialQu00.htm,0,0,0,0,1,0,0
Kyler Fackrell,/players/F/FackKy00.htm,0,0,0,1,0,0,1
Josh Hawkins,/players/H/HawkJo00.htm,2,0,0,0,0,0,0
Ricky Jean-Francois,/players/J/JeanRi99.htm,0,0,0,1,0,0,0
Josh Jones,/players/J/JoneJo06.htm,0,0,0,0,0,1,0
Dean Lowry,/players/L/LowrDe00.htm,1,0,0,1,0,0,0
Blake Martinez,/players/M/MartBl01.htm,1,0,1,2,1,0,0
Clay Matthews,/players/M/MattCl99.htm,0,0,0,1,0,0,0
Nick Perry,/players/P/PerrNi00.htm,0,0,1,2,0,0,1
Lenzy Pipkins,/players/P/PipkLe00.htm,0,0,0,0,0,1,0
Damarious Randall,/players/R/RandDa00.htm,0,0,0,1,1,0,0
Jake Ryan,/players/R/RyanJa00.htm,1,0,1,4,0,0,1
Mackensie Alexander,/players/A/AlexMa01.htm,0,1,0,0,0,0,0
Everson Griffen,/players/G/GrifEv99.htm,1,0,1,1,1,0,0
Anthony Harris,/players/H/HarrAn01.htm,0,0,0,0,0,1,0
Danielle Hunter,/players/H/HuntDa01.htm,0,2,0,0,0,0,0
Jaleel Johnson,/players/J/JohnJa09.htm,0,0,0,1,0,0,0
Linval Joseph,/players/J/JoseLi99.htm,1,0,2,0,0,0,0
Eric Kendricks,/players/K/KendEr00.htm,0,0,2,1,0,2,1
Emmanuel Lamur,/players/L/LamuEm00.htm,0,0,0,2,0,0,1
Terence Newman,/players/N/NewmTe20.htm,0,0,1,1,0,1,1
Brian Robison,/players/R/RobiBr98.htm,0,1,0,0,0,0,0
Harrison Smith,/players/S/SmitHa00.htm,0,0,1,0,0,0,0
Shamar Stephen,/players/S/StepSh00.htm,0,0,1,0,1,0,0
Trae Waynes,/players/W/WaynTr00.htm,1,1,0,0,0,0,1
