player_name,player_link
Eli Ankou,/players/A/AnkoEl00.htm,0,0,0,0,0,1,0
A.J. Bouye,/players/B/BouyA.00.htm,1,0,0,1,0,0,0
Calais Campbell,/players/C/CampCa99.htm,0,0,0,0,0,1,0
Barry Church,/players/C/ChurBa99.htm,0,0,0,3,0,0,0
Sheldon Day,/players/D/DayxSh00.htm,0,1,0,0,0,0,0
Dante Fowler,/players/F/FowlDa00.htm,0,1,1,0,0,0,0
Tashaun Gipson,/players/G/GipsTa00.htm,0,0,0,0,0,2,0
Malik Jackson,/players/J/JackMa02.htm,0,0,0,0,0,2,0
Myles Jack,/players/J/JackMy00.htm,1,2,1,2,0,2,0
Abry Jones,/players/J/JoneAb00.htm,0,0,0,1,0,0,0
Lerentee McCray,/players/M/McCrLe01.htm,0,0,1,0,0,0,0
Yannick Ngakoue,/players/N/NgakYa00.htm,0,1,0,1,0,0,0
Paul Posluszny,/players/P/PoluPa99.htm,0,1,0,1,0,0,0
Telvin Smith,/players/S/SmitTe01.htm,0,1,0,0,0,0,0
Dawuane Smoot,/players/S/SmooDa00.htm,0,0,1,0,0,0,0
Jadeveon Clowney,/players/C/ClowJa00.htm,0,0,0,1,0,0,0
Christian Covington,/players/C/CoviCh00.htm,0,0,0,1,1,0,0
Zach Cunningham,/players/C/CunnZa00.htm,0,0,0,2,2,0,0
Brian Cushing,/players/C/CushBr99.htm,0,0,0,1,2,0,0
Brandon Dunn,/players/D/DunnBr00.htm,0,0,1,1,1,0,0
Marcus Gilchrist,/players/G/GilcMa00.htm,0,0,0,0,1,1,0
Andre Hal,/players/H/HalxAn00.htm,0,0,0,0,2,3,0
Joel Heath,/players/H/HeatJo00.htm,0,0,0,0,2,0,0
Kareem Jackson,/players/J/JackKa99.htm,0,0,0,2,0,0,1
Kevin Johnson,/players/J/JohnKe04.htm,0,1,0,0,1,1,0
Johnathan Joseph,/players/J/JoseJo20.htm,0,0,0,0,0,1,0
Benardrick McKinney,/players/M/McKiBe00.htm,0,0,0,5,2,1,0
Whitney Mercilus,/players/M/MercWh00.htm,0,0,1,1,1,0,0
Corey Moore,/players/M/MoorCo00.htm,1,0,1,1,0,1,0
Brian Peters,/players/P/PeteBr00.htm,0,0,0,0,1,0,0
Eddie Pleasant,/players/P/PleaEd00.htm,0,0,0,0,0,0,1
D.J. Reader,/players/R/ReadD.00.htm,0,0,0,2,2,0,0
Brennan Scarlett,/players/S/ScarBr00.htm,0,0,1,0,0,0,0
J.J. Watt,/players/W/WattJ.00.htm,0,0,0,1,0,0,0
