player_name,player_link
Nate Allen,/players/A/AlleNa99.htm,0,1,0,0,0,0,0
Kiko Alonso,/players/A/AlonKi00.htm,2,0,0,0,0,0,0
Andre Branch,/players/B/BranAn00.htm,0,1,0,0,0,0,0
Davon Godchaux,/players/G/GodcDa00.htm,0,0,1,0,0,0,0
William Hayes,/players/H/HayeWi99.htm,1,0,1,0,0,0,1
Xavien Howard,/players/H/HowaXa00.htm,1,0,0,0,0,0,0
Reshad Jones,/players/J/JoneRe99.htm,1,1,1,0,0,0,0
Jordan Phillips,/players/P/PhilJo01.htm,0,0,0,0,1,1,0
Ndamukong Suh,/players/S/SuhxNd99.htm,0,0,0,0,0,1,0
Lawrence Timmons,/players/T/TimmLa99.htm,1,1,0,0,0,1,0
Cameron Wake,/players/W/WakeCa00.htm,1,0,0,0,0,0,0
Robert Alford,/players/A/AlfoRo00.htm,1,0,0,0,0,0,0
Ricardo Allen,/players/A/AlleRi00.htm,0,1,0,0,0,1,1
Vic Beasley,/players/B/BeasVi00.htm,0,0,1,0,0,0,0
De'Vondre Campbell,/players/C/CampDe00.htm,1,0,1,0,2,0,0
Adrian Clayborn,/players/C/ClayAd00.htm,0,0,0,0,0,1,0
Grady Jarrett,/players/J/JarrGr00.htm,0,1,1,0,1,1,0
Deion Jones,/players/J/JoneDe01.htm,2,0,1,0,2,1,0
Takkarist McKinley,/players/M/McKiTa00.htm,1,0,0,0,0,0,0
Keanu Neal,/players/N/NealKe01.htm,0,0,2,0,1,0,1
Dontari Poe,/players/P/PoexDo00.htm,0,0,0,0,0,1,0
Brian Poole,/players/P/PoolBr01.htm,1,0,0,0,0,0,0
Brooks Reed,/players/R/ReedBr00.htm,1,1,2,0,0,0,0
Duke Riley,/players/R/RileDu00.htm,1,1,2,0,2,0,0
Derrick Shelby,/players/S/ShelDe00.htm,1,1,1,0,0,0,0
Desmond Trufant,/players/T/TrufDe00.htm,0,0,0,0,0,1,0
Joe Vellano,/players/V/VellJo00.htm,0,0,0,0,1,0,0
