player_name,player_link,l_end,l_tckl,l_guard,mid,r_guard,r_tckl,r_end
Alan Branch,/players/B/BranAl99.htm,0,2,0,1,0,0,0
Adam Butler,/players/B/ButlAd00.htm,1,0,0,1,1,0,0
Patrick Chung,/players/C/ChunPa99.htm,0,0,1,0,1,0,0
Lawrence Guy,/players/G/GuyxLa00.htm,0,0,0,4,0,0,0
Duron Harmon,/players/H/HarmDu00.htm,0,1,0,0,0,0,0
David Harris,/players/H/HarrDa99.htm,1,0,1,2,0,0,0
Ricky Jean-Francois,/players/J/JeanRi99.htm,0,0,0,0,0,1,0
Jonathan Jones,/players/J/JoneJo03.htm,1,0,0,0,0,0,0
Devin McCourty,/players/M/McCoDe99.htm,0,0,0,0,1,0,1
Jordan Richards,/players/R/RichJo00.htm,0,0,0,0,0,1,0
Elandon Roberts,/players/R/RobeEl00.htm,0,0,0,2,0,1,0
Deatrich Wise Jr.,/players/W/WiseDe00.htm,0,0,0,1,0,0,0
Shaquil Barrett,/players/B/BarrSh00.htm,0,0,0,1,0,0,0
Todd Davis,/players/D/DaviTo01.htm,0,3,0,3,0,0,0
Adam Gotsis,/players/G/GotsAd00.htm,0,1,0,3,0,0,0
Chris Harris,/players/H/HarrCh01.htm,1,0,1,0,0,0,0
Shelby Harris,/players/H/HarrSh00.htm,0,0,0,1,0,0,1
Zach Kerr,/players/K/KerrZa00.htm,0,0,0,2,1,0,0
Brandon Marshall,/players/M/MarsBr01.htm,0,0,1,1,1,1,0
Von Miller,/players/M/MillVo00.htm,0,0,0,1,0,0,0
Will Parks,/players/P/ParkWi01.htm,0,0,1,0,0,0,0
Domata Peko,/players/P/PekoDo20.htm,0,0,0,1,0,0,0
Shane Ray,/players/R/RayxSh00.htm,0,2,0,0,0,0,1
Justin Simmons,/players/S/SimmJu00.htm,0,2,1,1,0,0,0
Darian Stewart,/players/S/StewDa00.htm,0,0,0,3,0,0,0
Derek Wolfe,/players/W/WolfDe00.htm,0,1,0,3,0,0,0
